pfam_id,model,I,alpha,rates,alisim_model
PF17773,LG+I+R4,0.0236,,"(0.1317,0.1335) (0.2698,0.4541) (0.2753,1.1114) (0.2997,1.8486)","LG+I{0.0236}+R4{0.1317,0.1335,0.2698,0.4541,0.2753,1.1114,0.2997,1.8486}"
PF17774,LG+I+G4,0.0719,1.3432,,LG+I{0.0719}+G4{1.3432}
PF17777,LG+I+G4,0.0415,3.3088,,LG+I{0.0415}+G4{3.3088}
PF17778,LG+I+G4,0.0552,1.3578,,LG+I{0.0552}+G4{1.3578}
PF17780,LG+I+G4,0.0000,3.5083,,LG+I{0.0000}+G4{3.5083}
PF17785,LG+I+G4,0.0000,1.5228,,LG+I{0.0000}+G4{1.5228}
PF17786,LG+F+I+R4,0.0000,,"(0.0814,0.2159) (0.2628,0.5143) (0.4531,1.0280) (0.2027,1.8822)","LG+F+I{0.0000}+R4{0.0814,0.2159,0.2628,0.5143,0.4531,1.0280,0.2027,1.8822}"
PF17800,LG+F+I+R4,0.0032,,"(0.1032,0.1336) (0.1668,0.3209) (0.2722,0.5904) (0.4546,1.6981)","LG+F+I{0.0032}+R4{0.1032,0.1336,0.1668,0.3209,0.2722,0.5904,0.4546,1.6981}"
PF17801,LG+I+R4,0.0000,,"(0.0340,0.1339) (0.1368,0.3921) (0.2687,0.7313) (0.5605,1.3298)","LG+I{0.0000}+R4{0.0340,0.1339,0.1368,0.3921,0.2687,0.7313,0.5605,1.3298}"
PF17807,LG+I+G4,0.0000,2.1206,,LG+I{0.0000}+G4{2.1206}
PF17808,LG+I+G4,0.0682,2.5933,,LG+I{0.0682}+G4{2.5933}
PF17814,LG+I+G4,0.0005,2.8052,,LG+I{0.0005}+G4{2.8052}
PF17815,LG+I+G4,0.0173,1.7772,,LG+I{0.0173}+G4{1.7772}
PF17820,LG+I+G4,0.0000,1.9804,,LG+I{0.0000}+G4{1.9804}
PF17830,LG+F+I+G4,0.0000,3.8033,,LG+F+I{0.0000}+G4{3.8033}
PF17832,LG+I+G4,0.0201,2.1149,,LG+I{0.0201}+G4{2.1149}
PF17833,LG+I+R3,0.0000,,"(0.0869,0.0929) (0.3179,0.5906) (0.5952,1.3511)","LG+I{0.0000}+R3{0.0869,0.0929,0.3179,0.5906,0.5952,1.3511}"
PF17834,LG+I+G4,0.0043,1.0136,,LG+I{0.0043}+G4{1.0136}
PF17835,LG+I+G4,0.0136,4.0984,,LG+I{0.0136}+G4{4.0984}
PF17842,JTT+G4,,1.1141,,JTT+G4{1.1141}
PF17846,LG+I+G4,0.0308,0.8780,,LG+I{0.0308}+G4{0.8780}
PF17849,LG+I+G4,0.0119,2.3772,,LG+I{0.0119}+G4{2.3772}
PF17855,LG+I+G4,0.0101,1.3855,,LG+I{0.0101}+G4{1.3855}
PF17856,LG+I+G4,0.0565,1.5402,,LG+I{0.0565}+G4{1.5402}
PF17862,LG+I+G4,0.0000,1.7578,,LG+I{0.0000}+G4{1.7578}
PF17863,LG+I+R4,0.0000,,"(0.0619,0.0748) (0.3162,0.4687) (0.2722,0.9914) (0.3497,1.6508)","LG+I{0.0000}+R4{0.0619,0.0748,0.3162,0.4687,0.2722,0.9914,0.3497,1.6508}"
PF17865,LG+I+G4,0.0156,1.1317,,LG+I{0.0156}+G4{1.1317}
PF17867,LG+I+R4,0.0000,,"(0.0769,0.1626) (0.2342,0.4728) (0.3018,0.8920) (0.3871,1.5696)","LG+I{0.0000}+R4{0.0769,0.1626,0.2342,0.4728,0.3018,0.8920,0.3871,1.5696}"
PF17871,LG+I+R4,0.0146,,"(0.0767,0.0898) (0.1516,0.2510) (0.2119,0.6643) (0.5452,1.4936)","LG+I{0.0146}+R4{0.0767,0.0898,0.1516,0.2510,0.2119,0.6643,0.5452,1.4936}"
PF17872,JTT+R2,,,"(0.7129,0.2990) (0.2871,2.7410)","JTT+R2{0.7129,0.2990,0.2871,2.7410}"
PF17875,LG+F+I+G4,0.0039,1.3112,,LG+F+I{0.0039}+G4{1.3112}
PF17886,LG+I+G4,0.0081,1.6272,,LG+I{0.0081}+G4{1.6272}
PF17900,LG+I+G4,0.0022,1.2043,,LG+I{0.0022}+G4{1.2043}
PF17903,LG+I+G4,0.0802,2.3802,,LG+I{0.0802}+G4{2.3802}
PF17907,LG+I,0.1615,,,LG+I{0.1615}
PF17911,LG+I+G4,0.0000,1.2067,,LG+I{0.0000}+G4{1.2067}
PF17919,LG+I+R4,0.0000,,"(0.1077,0.1632) (0.3551,0.5291) (0.2972,1.0681) (0.2401,1.9875)","LG+I{0.0000}+R4{0.1077,0.1632,0.3551,0.5291,0.2972,1.0681,0.2401,1.9875}"
PF17921,LG+I+R4,0.0000,,"(0.0852,0.0253) (0.2394,0.4717) (0.2786,0.8936) (0.3967,1.6029)","LG+I{0.0000}+R4{0.0852,0.0253,0.2394,0.4717,0.2786,0.8936,0.3967,1.6029}"
PF17927,LG+I,0.1416,,,LG+I{0.1416}
PF17942,JTT+I+G4,0.0976,1.2418,,JTT+I{0.0976}+G4{1.2418}
PF17956,LG+I+R4,0.0073,,"(0.0994,0.1506) (0.2890,0.5217) (0.3276,0.9961) (0.2768,1.8355)","LG+I{0.0073}+R4{0.0994,0.1506,0.2890,0.5217,0.3276,0.9961,0.2768,1.8355}"
PF17958,LG+I+G4,0.0204,2.8098,,LG+I{0.0204}+G4{2.8098}
PF17963,LG+F+I+R4,0.0000,,"(0.0472,0.1926) (0.1281,0.4546) (0.3231,0.7773) (0.5016,1.3588)","LG+F+I{0.0000}+R4{0.0472,0.1926,0.1281,0.4546,0.3231,0.7773,0.5016,1.3588}"
PF17967,LG+F+I+G4,0.0237,2.4436,,LG+F+I{0.0237}+G4{2.4436}
PF17979,JTT+R3,,,"(0.0880,0.0848) (0.2909,0.5733) (0.6211,1.3296)","JTT+R3{0.0880,0.0848,0.2909,0.5733,0.6211,1.3296}"
PF18004,LG+F+I+R4,0.0130,,"(0.1330,0.1164) (0.2652,0.3274) (0.3303,0.7239) (0.2585,2.5482)","LG+F+I{0.0130}+R4{0.1330,0.1164,0.2652,0.3274,0.3303,0.7239,0.2585,2.5482}"
PF18005,LG+I+G4,0.1026,1.9494,,LG+I{0.1026}+G4{1.9494}
PF18018,LG+I+R4,0.0044,,"(0.0448,0.0615) (0.1495,0.2527) (0.2576,0.6420) (0.5438,1.4604)","LG+I{0.0044}+R4{0.0448,0.0615,0.1495,0.2527,0.2576,0.6420,0.5438,1.4604}"
PF18031,LG+I+G4,0.0111,1.1732,,LG+I{0.0111}+G4{1.1732}
PF18036,LG+I+G4,0.0034,1.8244,,LG+I{0.0034}+G4{1.8244}
PF18044,LG+I,0.1996,,,LG+I{0.1996}
PF18051,LG+I+G4,0.0001,0.9848,,LG+I{0.0001}+G4{0.9848}
PF18052,JTT+R4,,,"(0.1441,0.2580) (0.2133,0.5060) (0.3114,0.8677) (0.3312,1.7655)","JTT+R4{0.1441,0.2580,0.2133,0.5060,0.3114,0.8677,0.3312,1.7655}"
PF18072,LG+I+R4,0.0389,,"(0.1145,0.0676) (0.2926,0.2639) (0.1982,1.0594) (0.3557,1.9821)","LG+I{0.0389}+R4{0.1145,0.0676,0.2926,0.2639,0.1982,1.0594,0.3557,1.9821}"
PF18076,LG+F+I+R4,0.0226,,"(0.1188,0.0445) (0.1566,0.2487) (0.2314,0.7645) (0.4706,1.6550)","LG+F+I{0.0226}+R4{0.1188,0.0445,0.1566,0.2487,0.2314,0.7645,0.4706,1.6550}"
PF18086,LG+I+G4,0.0751,1.1839,,LG+I{0.0751}+G4{1.1839}
PF18087,LG+I+G4,0.0038,2.0271,,LG+I{0.0038}+G4{2.0271}
PF18097,LG+I+G4,0.0269,1.3670,,LG+I{0.0269}+G4{1.3670}
PF18098,LG+I+G4,0.0029,1.3578,,LG+I{0.0029}+G4{1.3578}
PF18110,LG+I+G4,0.0157,2.5994,,LG+I{0.0157}+G4{2.5994}
PF18117,LG+I+G4,0.0392,1.3443,,LG+I{0.0392}+G4{1.3443}
PF18121,LG+I+G4,0.0000,2.5689,,LG+I{0.0000}+G4{2.5689}
PF18122,LG+I+G4,0.0031,2.2899,,LG+I{0.0031}+G4{2.2899}
PF18131,LG+I+G4,0.0442,4.0282,,LG+I{0.0442}+G4{4.0282}
PF18137,LG+I+G4,0.0091,1.4439,,LG+I{0.0091}+G4{1.4439}
PF18141,LG+I+G4,0.0222,2.5663,,LG+I{0.0222}+G4{2.5663}
PF18147,LG+I+G4,0.0118,1.8396,,LG+I{0.0118}+G4{1.8396}
PF18149,LG+I+G4,0.0050,1.6765,,LG+I{0.0050}+G4{1.6765}
PF18150,LG+I+G4,0.0025,1.7022,,LG+I{0.0025}+G4{1.7022}
PF18151,LG+I+G4,0.0000,2.6978,,LG+I{0.0000}+G4{2.6978}
PF18210,JTT+F+G4,,5.5358,,JTT+F+G4{5.5358}
PF18253,LG+I+G4,0.0204,2.9775,,LG+I{0.0204}+G4{2.9775}
PF18262,LG+I+G4,0.0400,1.1811,,LG+I{0.0400}+G4{1.1811}
PF18263,LG+I+G4,0.0000,2.1618,,LG+I{0.0000}+G4{2.1618}
PF18264,JTT+R2,,,"(0.4765,0.0934) (0.5235,1.8252)","JTT+R2{0.4765,0.0934,0.5235,1.8252}"
PF18265,LG+I+G4,0.0198,1.6763,,LG+I{0.0198}+G4{1.6763}
PF18266,LG+I+G4,0.0131,1.3639,,LG+I{0.0131}+G4{1.3639}
PF18290,LG+I+G4,0.0113,1.1336,,LG+I{0.0113}+G4{1.1336}
PF18296,JTT+F+R4,,,"(0.0643,0.0534) (0.2361,0.2280) (0.3634,0.5207) (0.3361,2.2415)","JTT+F+R4{0.0643,0.0534,0.2361,0.2280,0.3634,0.5207,0.3361,2.2415}"
PF18307,LG+I+G4,0.0419,1.9541,,LG+I{0.0419}+G4{1.9541}
PF18311,LG+I+G4,0.0212,1.5076,,LG+I{0.0212}+G4{1.5076}
PF18317,LG+I+G4,0.0588,1.8211,,LG+I{0.0588}+G4{1.8211}
PF18323,JTT+I+G4,0.0304,0.9281,,JTT+I{0.0304}+G4{0.9281}
PF18345,LG+I+R3,0.1043,,"(0.1176,0.3450) (0.2565,0.9261) (0.5216,1.3839)","LG+I{0.1043}+R3{0.1176,0.3450,0.2565,0.9261,0.5216,1.3839}"
PF18346,JTT+G4,,1.8328,,JTT+G4{1.8328}
PF18360,LG+I+G4,0.0122,2.5404,,LG+I{0.0122}+G4{2.5404}
PF18368,LG+I+R4,0.0000,,"(0.0839,0.1059) (0.2496,0.3796) (0.2876,0.8022) (0.3789,1.7568)","LG+I{0.0000}+R4{0.0839,0.1059,0.2496,0.3796,0.2876,0.8022,0.3789,1.7568}"
PF18376,LG+I+G4,0.0488,0.9545,,LG+I{0.0488}+G4{0.9545}
PF18400,LG+F+I+G4,0.0109,1.3773,,LG+F+I{0.0109}+G4{1.3773}
PF18401,LG+I+G4,0.0052,2.0283,,LG+I{0.0052}+G4{2.0283}
PF18402,LG+I+R4,0.0000,,"(0.0775,0.1685) (0.1832,0.4600) (0.3155,0.8405) (0.4239,1.5041)","LG+I{0.0000}+R4{0.0775,0.1685,0.1832,0.4600,0.3155,0.8405,0.4239,1.5041}"
PF18403,LG+F+I+R4,0.0035,,"(0.0568,0.1205) (0.2025,0.4202) (0.3743,0.8426) (0.3629,1.6332)","LG+F+I{0.0035}+R4{0.0568,0.1205,0.2025,0.4202,0.3743,0.8426,0.3629,1.6332}"
PF18404,LG+I+G4,0.1466,0.9170,,LG+I{0.1466}+G4{0.9170}
PF18439,LG+I+G4,0.1818,2.1352,,LG+I{0.1818}+G4{2.1352}
PF18441,JTT+G4,,1.4964,,JTT+G4{1.4964}
PF18473,LG+I+G4,0.0035,0.9848,,LG+I{0.0035}+G4{0.9848}
PF18503,LG+I+G4,0.0268,1.2595,,LG+I{0.0268}+G4{1.2595}
PF18511,LG+I+G4,0.1347,1.7099,,LG+I{0.1347}+G4{1.7099}
PF18517,LG+I+G4,0.0000,3.3703,,LG+I{0.0000}+G4{3.3703}
PF18553,LG+I+R4,0.0000,,"(0.0745,0.0751) (0.1494,0.4620) (0.3695,0.7435) (0.4066,1.6002)","LG+I{0.0000}+R4{0.0745,0.0751,0.1494,0.4620,0.3695,0.7435,0.4066,1.6002}"
PF18578,LG+I+G4,0.0612,1.6284,,LG+I{0.0612}+G4{1.6284}
PF18579,LG+I+G4,0.0197,1.3476,,LG+I{0.0197}+G4{1.3476}
PF18592,LG+I+G4,0.0378,1.2999,,LG+I{0.0378}+G4{1.2999}
PF18687,,,,,
PF18716,JTT+G4,,1.1261,,JTT+G4{1.1261}
PF18826,LG+I+G4,0.0314,0.9368,,LG+I{0.0314}+G4{0.9368}
PF18868,JTT+I+G4,0.2939,3.4343,,JTT+I{0.2939}+G4{3.4343}
PF18890,LG+I+G4,0.0101,4.0501,,LG+I{0.0101}+G4{4.0501}
PF18891,LG+I+G4,0.0000,2.0811,,LG+I{0.0000}+G4{2.0811}
PF18913,LG+I+G4,0.0047,1.4366,,LG+I{0.0047}+G4{1.4366}
PF18972,LG+I+G4,0.0063,2.0127,,LG+I{0.0063}+G4{2.0127}
PF18995,LG+F+I+R4,0.0026,,"(0.1030,0.1083) (0.2797,0.3821) (0.2805,0.8994) (0.3343,1.8838)","LG+F+I{0.0026}+R4{0.1030,0.1083,0.2797,0.3821,0.2805,0.8994,0.3343,1.8838}"
PF19026,LG+I+G4,0.0241,3.1231,,LG+I{0.0241}+G4{3.1231}
PF19031,LG+I+G4,0.0066,2.8628,,LG+I{0.0066}+G4{2.8628}
PF19036,LG+I+G4,0.0000,2.8448,,LG+I{0.0000}+G4{2.8448}
PF19037,LG+I+G4,0.0000,3.1391,,LG+I{0.0000}+G4{3.1391}
PF19038,LG+I+G4,0.0000,2.5975,,LG+I{0.0000}+G4{2.5975}
PF19160,JTT+I+R4,0.0134,,"(0.0188,0.0395) (0.1571,0.4246) (0.3472,0.7834) (0.4634,1.4254)","JTT+I{0.0134}+R4{0.0188,0.0395,0.1571,0.4246,0.3472,0.7834,0.4634,1.4254}"
PF19239,JTT+I+G4,0.0966,1.0760,,JTT+I{0.0966}+G4{1.0760}
PF19256,LG+I+R2,0.0213,,"(0.2829,0.3262) (0.6958,1.3047)","LG+I{0.0213}+R2{0.2829,0.3262,0.6958,1.3047}"
PF19269,LG+F+I+R4,0.0000,,"(0.0542,0.1496) (0.2274,0.4762) (0.2989,0.8321) (0.4195,1.5134)","LG+F+I{0.0000}+R4{0.0542,0.1496,0.2274,0.4762,0.2989,0.8321,0.4195,1.5134}"
PF19275,LG+I+G4,0.0344,1.5000,,LG+I{0.0344}+G4{1.5000}
PF19278,LG+I+G4,0.0107,0.8067,,LG+I{0.0107}+G4{0.8067}
PF19279,LG+F+I+G4,0.0551,1.4685,,LG+F+I{0.0551}+G4{1.4685}
PF19302,LG+I+G4,0.0419,1.1333,,LG+I{0.0419}+G4{1.1333}
PF19303,LG+F+I+G4,0.0836,0.9466,,LG+F+I{0.0836}+G4{0.9466}
PF19304,LG+I+R4,0.0154,,"(0.1383,0.1754) (0.3872,0.6029) (0.3081,1.2151) (0.1509,2.4373)","LG+I{0.0154}+R4{0.1383,0.1754,0.3872,0.6029,0.3081,1.2151,0.1509,2.4373}"
PF19310,LG+I+G4,0.0924,1.4739,,LG+I{0.0924}+G4{1.4739}
PF19326,LG+I+G4,0.1475,1.2027,,LG+I{0.1475}+G4{1.2027}
PF19331,JTT+G4,,1.8330,,JTT+G4{1.8330}
PF19422,JTT+I+G4,0.1360,1.1450,,JTT+I{0.1360}+G4{1.1450}
PF19432,LG+I+G4,0.0315,1.2857,,LG+I{0.0315}+G4{1.2857}
PF19530,JTT+G4,,6.3985,,JTT+G4{6.3985}
PF19584,LG+I,0.0000,,,LG+I{0.0000}
PF19633,JTT+I+G4,0.1427,1.6795,,JTT+I{0.1427}+G4{1.6795}
PF19798,LG+I,0.4152,,,LG+I{0.4152}
PF19833,LG+I,0.4537,,,LG+I{0.4537}
PF20073,JTT+G4,,1.7893,,JTT+G4{1.7893}
PF20141,JTT+G4,,1.3824,,JTT+G4{1.3824}
PF20143,LG+I+G4,0.0000,1.4088,,LG+I{0.0000}+G4{1.4088}
PF20179,LG+I+R4,0.0000,,"(0.1188,0.1913) (0.2152,0.4445) (0.3239,0.8739) (0.3421,1.7497)","LG+I{0.0000}+R4{0.1188,0.1913,0.2152,0.4445,0.3239,0.8739,0.3421,1.7497}"
PF20235,JTT+G4,,1.3097,,JTT+G4{1.3097}
PF20241,JTT+F+G4,,1.6752,,JTT+F+G4{1.6752}
PF20252,LG+I+G4,0.0000,2.1779,,LG+I{0.0000}+G4{2.1779}
PF20256,LG+I+R4,0.0000,,"(0.0878,0.1319) (0.3106,0.5205) (0.2655,0.9609) (0.3361,1.7009)","LG+I{0.0000}+R4{0.0878,0.1319,0.3106,0.5205,0.2655,0.9609,0.3361,1.7009}"
PF20258,LG+I+R3,0.0000,,"(0.0761,0.0195) (0.4622,0.4665) (0.4617,1.6956)","LG+I{0.0000}+R3{0.0761,0.0195,0.4622,0.4665,0.4617,1.6956}"
PF20259,LG+I+G4,0.0490,1.3798,,LG+I{0.0490}+G4{1.3798}
PF20260,LG+I+G4,0.0000,1.3532,,LG+I{0.0000}+G4{1.3532}
PF20268,LG+I+G4,0.0000,3.6276,,LG+I{0.0000}+G4{3.6276}
PF20297,LG+I+R4,0.0000,,"(0.0996,0.1592) (0.3391,0.5572) (0.2422,1.0572) (0.3191,1.6897)","LG+I{0.0000}+R4{0.0996,0.1592,0.3391,0.5572,0.2422,1.0572,0.3191,1.6897}"
PF20408,LG+I+G4,0.0438,1.1950,,LG+I{0.0438}+G4{1.1950}
PF20422,LG+I+G4,0.0092,1.7401,,LG+I{0.0092}+G4{1.7401}
PF20428,LG+I+G4,0.0266,3.3821,,LG+I{0.0266}+G4{3.3821}
PF20429,LG+I+R4,0.0015,,"(0.0741,0.0934) (0.2385,0.4189) (0.4300,0.9352) (0.2558,1.9195)","LG+I{0.0015}+R4{0.0741,0.0934,0.2385,0.4189,0.4300,0.9352,0.2558,1.9195}"
PF20434,LG+I+G4,0.0215,1.3680,,LG+I{0.0215}+G4{1.3680}
PF20451,JTT+I+G4,0.0633,1.4253,,JTT+I{0.0633}+G4{1.4253}
PF20452,JTT+R3,,,"(0.0383,0.1185) (0.3351,0.6143) (0.6266,1.2602)","JTT+R3{0.0383,0.1185,0.3351,0.6143,0.6266,1.2602}"
PF20470,LG+I+G4,0.0418,1.4139,,LG+I{0.0418}+G4{1.4139}
PF20474,JTT+G4,,1.2665,,JTT+G4{1.2665}
PF20510,LG+I+G4,0.0867,0.9650,,LG+I{0.0867}+G4{0.9650}
PF20511,LG+I+G4,0.0574,1.6698,,LG+I{0.0574}+G4{1.6698}
PF20512,LG+I,0.0877,,,LG+I{0.0877}
PF20520,LG+F+I+R4,0.0000,,"(0.2582,0.3745) (0.3272,0.6986) (0.2337,1.2913) (0.1808,2.0620)","LG+F+I{0.0000}+R4{0.2582,0.3745,0.3272,0.6986,0.2337,1.2913,0.1808,2.0620}"
PF20522,LG+I+G4,0.1699,1.1772,,LG+I{0.1699}+G4{1.1772}
PF20636,LG+I+R2,0.0643,,"(0.3468,0.3382) (0.5889,1.4989)","LG+I{0.0643}+R2{0.3468,0.3382,0.5889,1.4989}"
PF20637,LG+I+G4,0.0160,1.9725,,LG+I{0.0160}+G4{1.9725}
PF20638,LG+I+G4,0.0123,1.3147,,LG+I{0.0123}+G4{1.3147}
PF20644,LG+I+G4,0.0129,2.6616,,LG+I{0.0129}+G4{2.6616}
PF20645,LG+I+G4,0.0000,2.4321,,LG+I{0.0000}+G4{2.4321}
PF20656,LG+I+R2,0.0000,,"(0.3115,0.2447) (0.6885,1.3417)","LG+I{0.0000}+R2{0.3115,0.2447,0.6885,1.3417}"
PF20659,LG+I+G4,0.0605,2.0818,,LG+I{0.0605}+G4{2.0818}
PF20680,LG+F+I+G4,0.0951,1.2405,,LG+F+I{0.0951}+G4{1.2405}
PF20736,LG+I+G4,0.0146,1.6282,,LG+I{0.0146}+G4{1.6282}
PF20750,LG+I+G4,0.0131,1.2202,,LG+I{0.0131}+G4{1.2202}
PF20772,LG+I+G4,0.0133,1.3695,,LG+I{0.0133}+G4{1.3695}
PF20789,LG+F+I+R4,0.0000,,"(0.0178,0.0531) (0.2666,0.3197) (0.3141,0.7452) (0.4015,1.6931)","LG+F+I{0.0000}+R4{0.0178,0.0531,0.2666,0.3197,0.3141,0.7452,0.4015,1.6931}"
PF20791,LG+I+G4,0.0472,1.5317,,LG+I{0.0472}+G4{1.5317}
PF20811,LG+I+G4,0.0000,1.4987,,LG+I{0.0000}+G4{1.4987}
PF20908,JTT+I+G4,0.0483,2.4017,,JTT+I{0.0483}+G4{2.4017}
PF20936,LG+I+G4,0.0000,3.0344,,LG+I{0.0000}+G4{3.0344}
PF20946,LG+I+R4,0.0039,,"(0.1338,0.2055) (0.2972,0.5673) (0.4524,1.2023) (0.1128,2.3057)","LG+I{0.0039}+R4{0.1338,0.2055,0.2972,0.5673,0.4524,1.2023,0.1128,2.3057}"
PF20974,LG+I+G4,0.0204,1.6227,,LG+I{0.0204}+G4{1.6227}
PF20979,LG+I+G4,0.0880,2.0257,,LG+I{0.0880}+G4{2.0257}
PF20981,LG+I+R4,0.0126,,"(0.1302,0.1479) (0.3053,0.3977) (0.3033,0.8606) (0.2486,2.4069)","LG+I{0.0126}+R4{0.1302,0.1479,0.3053,0.3977,0.3033,0.8606,0.2486,2.4069}"
PF20985,JTT+I+G4,0.0403,1.6289,,JTT+I{0.0403}+G4{1.6289}
PF21010,LG+I+R4,0.0000,,"(0.2055,0.2464) (0.2150,0.5475) (0.2923,1.0006) (0.2873,1.8772)","LG+I{0.0000}+R4{0.2055,0.2464,0.2150,0.5475,0.2923,1.0006,0.2873,1.8772}"
PF21018,LG+I+R4,0.0000,,"(0.2233,0.0743) (0.3261,0.6165) (0.3134,1.3428) (0.1372,2.6347)","LG+I{0.0000}+R4{0.2233,0.0743,0.3261,0.6165,0.3134,1.3428,0.1372,2.6347}"
PF21021,LG+I+G4,0.0360,1.5846,,LG+I{0.0360}+G4{1.5846}
PF21023,LG+I+R4,0.0000,,"(0.2091,0.0529) (0.1962,0.4429) (0.3545,1.1515) (0.2402,2.0562)","LG+I{0.0000}+R4{0.2091,0.0529,0.1962,0.4429,0.3545,1.1515,0.2402,2.0562}"
PF21053,LG+I+G4,0.0861,1.5029,,LG+I{0.0861}+G4{1.5029}
PF21057,LG+I+G4,0.0076,1.8952,,LG+I{0.0076}+G4{1.8952}
PF21090,LG+I+R4,0.0524,,"(0.1593,0.0389) (0.0921,0.2519) (0.1798,0.6778) (0.5164,1.6436)","LG+I{0.0524}+R4{0.1593,0.0389,0.0921,0.2519,0.1798,0.6778,0.5164,1.6436}"
PF21091,LG+F+I+R4,0.0108,,"(0.1055,0.0725) (0.4251,0.5797) (0.3666,1.3114) (0.0920,2.8816)","LG+F+I{0.0108}+R4{0.1055,0.0725,0.4251,0.5797,0.3666,1.3114,0.0920,2.8816}"
PF21096,LG+I+G4,0.0322,1.8114,,LG+I{0.0322}+G4{1.8114}
PF21099,LG+I+G4,0.0092,1.1330,,LG+I{0.0092}+G4{1.1330}
PF21103,LG+I+G4,0.0269,1.7633,,LG+I{0.0269}+G4{1.7633}
PF21108,LG+I+G4,0.1058,0.8188,,LG+I{0.1058}+G4{0.8188}
PF21126,LG+I+G4,0.0205,1.3280,,LG+I{0.0205}+G4{1.3280}
PF21128,LG+I+G4,0.0000,2.6122,,LG+I{0.0000}+G4{2.6122}
PF21136,JTT+G4,,30.5847,,JTT+G4{30.5847}
PF21137,LG+I+G4,0.0233,1.2514,,LG+I{0.0233}+G4{1.2514}
PF21138,JTT+I+G4,0.0952,1.9046,,JTT+I{0.0952}+G4{1.9046}
PF21143,LG+I+G4,0.0427,1.2582,,LG+I{0.0427}+G4{1.2582}
PF21144,LG+I+G4,0.0417,1.5664,,LG+I{0.0417}+G4{1.5664}
PF21148,LG+I+G4,0.0825,1.5851,,LG+I{0.0825}+G4{1.5851}
PF21151,LG+I+G4,0.0808,1.6004,,LG+I{0.0808}+G4{1.6004}
PF21153,LG+I+G4,0.0081,1.8508,,LG+I{0.0081}+G4{1.8508}
PF21154,LG+I+G4,0.1197,1.7387,,LG+I{0.1197}+G4{1.7387}
PF21156,LG+I+G4,0.0336,1.5301,,LG+I{0.0336}+G4{1.5301}
PF21162,LG+I+R4,0.0328,,"(0.2119,0.0730) (0.2999,0.5939) (0.2639,1.2355) (0.1915,2.5082)","LG+I{0.0328}+R4{0.2119,0.0730,0.2999,0.5939,0.2639,1.2355,0.1915,2.5082}"
PF21166,LG+I+G4,0.0024,1.5987,,LG+I{0.0024}+G4{1.5987}
PF21180,LG+I+G4,0.0164,1.2312,,LG+I{0.0164}+G4{1.2312}
PF21188,LG+I+G4,0.0275,2.1796,,LG+I{0.0275}+G4{2.1796}
PF21192,LG+I+G4,0.0343,1.0688,,LG+I{0.0343}+G4{1.0688}
PF21193,LG+I+G4,0.1186,3.3595,,LG+I{0.1186}+G4{3.3595}
PF21203,LG+F+I+G4,0.0000,1.0751,,LG+F+I{0.0000}+G4{1.0751}
PF21218,,,,,
PF21223,LG+I+G4,0.0727,2.1848,,LG+I{0.0727}+G4{2.1848}
PF21224,JTT+G4,,1.8809,,JTT+G4{1.8809}
PF21228,LG+I+G4,0.0267,0.8304,,LG+I{0.0267}+G4{0.8304}
PF21230,LG+I,0.1017,,,LG+I{0.1017}
PF21235,LG+I+G4,0.0234,1.3187,,LG+I{0.0234}+G4{1.3187}
PF21236,LG+I+G4,0.0000,1.0524,,LG+I{0.0000}+G4{1.0524}
PF21237,JTT+G4,,1.3080,,JTT+G4{1.3080}
PF21238,LG+I+R3,0.1082,,"(0.1658,0.1465) (0.3285,0.7412) (0.3975,1.8420)","LG+I{0.1082}+R3{0.1658,0.1465,0.3285,0.7412,0.3975,1.8420}"
PF21240,LG+I+G4,0.1842,2.3337,,LG+I{0.1842}+G4{2.3337}
PF21260,LG+I+G4,0.0466,2.9157,,LG+I{0.0466}+G4{2.9157}
PF21262,LG+I+G4,0.0319,1.7940,,LG+I{0.0319}+G4{1.7940}
PF21266,LG+I+G4,0.0000,1.2684,,LG+I{0.0000}+G4{1.2684}
PF21282,LG+I,0.0309,,,LG+I{0.0309}
PF21292,LG+I+G4,0.0278,1.5583,,LG+I{0.0278}+G4{1.5583}
PF21307,LG+I+R4,0.0397,,"(0.0913,0.0662) (0.1477,0.2791) (0.2297,0.7270) (0.4916,1.5984)","LG+I{0.0397}+R4{0.0913,0.0662,0.1477,0.2791,0.2297,0.7270,0.4916,1.5984}"
PF21315,LG+F+I+G4,0.0670,0.7532,,LG+F+I{0.0670}+G4{0.7532}
PF21316,LG+I+G4,0.0429,1.8394,,LG+I{0.0429}+G4{1.8394}
PF21317,LG+I+G4,0.0275,1.3636,,LG+I{0.0275}+G4{1.3636}
PF21329,LG+I+G4,0.0780,1.9560,,LG+I{0.0780}+G4{1.9560}
PF21359,JTT+G4,,1.0540,,JTT+G4{1.0540}
PF21361,JTT+R3,,,"(0.1539,0.0520) (0.3870,0.6225) (0.4592,1.6358)","JTT+R3{0.1539,0.0520,0.3870,0.6225,0.4592,1.6358}"
PF21362,JTT+R4,,,"(0.2003,0.0250) (0.2138,0.4182) (0.3372,1.0563) (0.2488,2.2085)","JTT+R4{0.2003,0.0250,0.2138,0.4182,0.3372,1.0563,0.2488,2.2085}"
PF21365,LG+I+R4,0.0000,,"(0.0948,0.2185) (0.2005,0.4490) (0.2983,0.8945) (0.4064,1.5314)","LG+I{0.0000}+R4{0.0948,0.2185,0.2005,0.4490,0.2983,0.8945,0.4064,1.5314}"
