pfam_id,model,I,alpha,rates,alisim_model
PF13410,LG+F+I+R4,0.0000,,"(0.0327,0.2351) (0.2061,0.4909) (0.3362,0.9091) (0.4250,1.3777)","LG+F+I{0.0000}+R4{0.0327,0.2351,0.2061,0.4909,0.3362,0.9091,0.4250,1.3777}"
PF13412,LG+I+G4,0.0000,2.1195,,LG+I{0.0000}+G4{2.1195}
PF13413,LG+I+G4,0.0159,1.8349,,LG+I{0.0159}+G4{1.8349}
PF13417,LG+I+R4,0.0000,,"(0.0585,0.0654) (0.1458,0.3633) (0.5000,0.8641) (0.2957,1.7288)","LG+I{0.0000}+R4{0.0585,0.0654,0.1458,0.3633,0.5000,0.8641,0.2957,1.7288}"
PF13426,LG+I+R4,0.0000,,"(0.0231,0.1048) (0.2153,0.4952) (0.4589,0.8817) (0.3028,1.6063)","LG+I{0.0000}+R4{0.0231,0.1048,0.2153,0.4952,0.4589,0.8817,0.3028,1.6063}"
PF13438,LG+I+R4,0.0000,,"(0.1043,0.0760) (0.2054,0.4238) (0.2916,0.8921) (0.3987,1.6177)","LG+I{0.0000}+R4{0.1043,0.0760,0.2054,0.4238,0.2916,0.8921,0.3987,1.6177}"
PF13439,LG+F+I+R4,0.0030,,"(0.0804,0.1843) (0.1295,0.4119) (0.2324,0.7563) (0.5548,1.3629)","LG+F+I{0.0030}+R4{0.0804,0.1843,0.1295,0.4119,0.2324,0.7563,0.5548,1.3629}"
PF13441,LG+F+I+R3,0.0623,,"(0.1065,0.0940) (0.3885,0.6030) (0.4427,1.7072)","LG+F+I{0.0623}+R3{0.1065,0.0940,0.3885,0.6030,0.4427,1.7072}"
PF13454,LG+F+I+G4,0.0102,1.3409,,LG+F+I{0.0102}+G4{1.3409}
PF13460,LG+F+I+R4,0.0000,,"(0.1070,0.2013) (0.2150,0.4814) (0.3572,0.9964) (0.3207,1.6182)","LG+F+I{0.0000}+R4{0.1070,0.2013,0.2150,0.4814,0.3572,0.9964,0.3207,1.6182}"
PF13464,LG+F+I+G4,0.0000,3.7756,,LG+F+I{0.0000}+G4{3.7756}
PF13466,LG+F+I+R2,0.0000,,"(0.2902,0.3831) (0.7098,1.2522)","LG+F+I{0.0000}+R2{0.2902,0.3831,0.7098,1.2522}"
PF13472,LG+F+I+R4,0.0021,,"(0.0161,0.0279) (0.0986,0.3006) (0.2358,0.6754) (0.6474,1.2521)","LG+F+I{0.0021}+R4{0.0161,0.0279,0.0986,0.3006,0.2358,0.6754,0.6474,1.2521}"
PF13473,LG+I+G4,0.0000,1.8309,,LG+I{0.0000}+G4{1.8309}
PF13476,LG+F+I+R4,0.0000,,"(0.0555,0.1076) (0.1354,0.4018) (0.4178,0.7391) (0.3913,1.6123)","LG+F+I{0.0000}+R4{0.0555,0.1076,0.1354,0.4018,0.4178,0.7391,0.3913,1.6123}"
PF13478,LG+F+I+R4,0.0042,,"(0.0698,0.1284) (0.1785,0.3482) (0.2411,0.7078) (0.5063,1.4974)","LG+F+I{0.0042}+R4{0.0698,0.1284,0.1785,0.3482,0.2411,0.7078,0.5063,1.4974}"
PF13481,LG+F+I+R3,0.0042,,"(0.0559,0.1280) (0.4388,0.5950) (0.5011,1.4603)","LG+F+I{0.0042}+R3{0.0559,0.1280,0.4388,0.5950,0.5011,1.4603}"
PF13484,LG+I+R4,0.0592,,"(0.0714,0.0702) (0.1318,0.3475) (0.3071,0.8508) (0.4306,1.5976)","LG+I{0.0592}+R4{0.0714,0.0702,0.1318,0.3475,0.3071,0.8508,0.4306,1.5976}"
PF13488,LG+F+I+G4,0.0588,1.4607,,LG+F+I{0.0588}+G4{1.4607}
PF13489,LG+I+G4,0.0000,2.1025,,LG+I{0.0000}+G4{2.1025}
PF13491,LG+F+I+R3,0.0216,,"(0.0823,0.1863) (0.4654,0.6563) (0.4307,1.5768)","LG+F+I{0.0216}+R3{0.0823,0.1863,0.4654,0.6563,0.4307,1.5768}"
PF13492,LG+I+R2,0.0000,,"(0.3203,0.4703) (0.6797,1.2496)","LG+I{0.0000}+R2{0.3203,0.4703,0.6797,1.2496}"
PF13493,LG+F+I+G4,0.0000,2.1562,,LG+F+I{0.0000}+G4{2.1562}
PF13500,LG+I+G4,0.0024,2.2701,,LG+I{0.0024}+G4{2.2701}
PF13505,LG+F+I+G4,0.0038,4.1154,,LG+F+I{0.0038}+G4{4.1154}
PF13507,LG+I+R4,0.0043,,"(0.1041,0.0680) (0.3162,0.3458) (0.2557,0.8472) (0.3197,2.0860)","LG+I{0.0043}+R4{0.1041,0.0680,0.3162,0.3458,0.2557,0.8472,0.3197,2.0860}"
PF13508,LG+F+I+R4,0.0000,,"(0.0676,0.1870) (0.0965,0.4706) (0.4056,0.8492) (0.4303,1.3887)","LG+F+I{0.0000}+R4{0.0676,0.1870,0.0965,0.4706,0.4056,0.8492,0.4303,1.3887}"
PF13510,LG+I+G4,0.0000,1.6293,,LG+I{0.0000}+G4{1.6293}
PF13518,LG+F+I+G4,0.0000,3.4256,,LG+F+I{0.0000}+G4{3.4256}
PF13521,LG+F+I+R4,0.0028,,"(0.0762,0.1149) (0.2294,0.4419) (0.3497,0.9029) (0.3419,1.6792)","LG+F+I{0.0028}+R4{0.0762,0.1149,0.2294,0.4419,0.3497,0.9029,0.3419,1.6792}"
PF13522,LG+I+G4,0.0056,1.3389,,LG+I{0.0056}+G4{1.3389}
PF13532,LG+I+R4,0.0101,,"(0.0351,0.0613) (0.1097,0.2703) (0.3588,0.7292) (0.4863,1.4528)","LG+I{0.0101}+R4{0.0351,0.0613,0.1097,0.2703,0.3588,0.7292,0.4863,1.4528}"
PF13533,,,,,
PF13534,LG+I+R4,0.0300,,"(0.0318,0.0444) (0.5593,0.4776) (0.2724,1.1595) (0.1066,3.9007)","LG+I{0.0300}+R4{0.0318,0.0444,0.5593,0.4776,0.2724,1.1595,0.1066,3.9007}"
PF13537,LG+I+R4,0.0047,,"(0.1144,0.0605) (0.2886,0.3386) (0.2804,0.9282) (0.3120,2.0358)","LG+I{0.0047}+R4{0.1144,0.0605,0.2886,0.3386,0.2804,0.9282,0.3120,2.0358}"
PF13538,LG+I+G4,0.0000,1.0598,,LG+I{0.0000}+G4{1.0598}
PF13541,LG+I+G4,0.0048,0.9590,,LG+I{0.0048}+G4{0.9590}
PF13545,LG+I+R4,0.0000,,"(0.0935,0.2067) (0.1840,0.3955) (0.2379,0.7418) (0.4846,1.5093)","LG+I{0.0000}+R4{0.0935,0.2067,0.1840,0.3955,0.2379,0.7418,0.4846,1.5093}"
PF13549,LG+I+R4,0.0033,,"(0.1141,0.1584) (0.3005,0.4637) (0.3115,0.9457) (0.2706,2.0252)","LG+I{0.0033}+R4{0.1141,0.1584,0.3005,0.4637,0.3115,0.9457,0.2706,2.0252}"
PF13550,LG+F+I+G4,0.0000,4.4260,,LG+F+I{0.0000}+G4{4.4260}
PF13551,LG+I+G4,0.0000,5.6617,,LG+I{0.0000}+G4{5.6617}
PF13556,LG+F+I+R4,0.0000,,"(0.1154,0.1668) (0.2667,0.4949) (0.3490,1.0436) (0.2689,1.8023)","LG+F+I{0.0000}+R4{0.1154,0.1668,0.2667,0.4949,0.3490,1.0436,0.2689,1.8023}"
PF13558,LG+I+G4,0.0187,1.3099,,LG+I{0.0187}+G4{1.3099}
PF13561,LG+F+I+R4,0.0069,,"(0.1415,0.1535) (0.2486,0.4998) (0.2984,0.9886) (0.3045,1.8357)","LG+F+I{0.0069}+R4{0.1415,0.1535,0.2486,0.4998,0.2984,0.9886,0.3045,1.8357}"
PF13565,LG+F+I+R4,0.0000,,"(0.0807,0.2785) (0.1739,0.5285) (0.2846,0.9000) (0.4608,1.3660)","LG+F+I{0.0000}+R4{0.0807,0.2785,0.1739,0.5285,0.2846,0.9000,0.4608,1.3660}"
PF13569,LG+F+I+G4,0.0179,2.1352,,LG+F+I{0.0179}+G4{2.1352}
PF13579,LG+F+I+R4,0.0000,,"(0.0521,0.2250) (0.1718,0.4271) (0.3277,0.8040) (0.4484,1.4528)","LG+F+I{0.0000}+R4{0.0521,0.2250,0.1718,0.4271,0.3277,0.8040,0.4484,1.4528}"
PF13580,LG+I+G4,0.0000,1.5739,,LG+I{0.0000}+G4{1.5739}
PF13589,LG+I+R3,0.0158,,"(0.0886,0.0862) (0.4750,0.5134) (0.4206,1.7796)","LG+I{0.0158}+R3{0.0886,0.0862,0.4750,0.5134,0.4206,1.7796}"
PF13591,LG+I+G4,0.0000,2.0105,,LG+I{0.0000}+G4{2.0105}
PF13593,LG+F+I+G4,0.0098,1.6556,,LG+F+I{0.0098}+G4{1.6556}
PF13603,LG+I+G4,0.0128,0.9826,,LG+I{0.0128}+G4{0.9826}
PF13607,LG+F+I+R4,0.0000,,"(0.1153,0.1743) (0.2214,0.5001) (0.3776,0.9519) (0.2857,1.7842)","LG+F+I{0.0000}+R4{0.1153,0.1743,0.2214,0.5001,0.3776,0.9519,0.2857,1.7842}"
PF13614,LG+I+G4,0.0624,1.4207,,LG+I{0.0624}+G4{1.4207}
PF13616,LG+I+G4,0.0086,2.4073,,LG+I{0.0086}+G4{2.4073}
PF13622,LG+F+I+G4,0.0000,2.4171,,LG+F+I{0.0000}+G4{2.4171}
PF13624,LG+F+I+R4,0.0000,,"(0.0629,0.1492) (0.1744,0.4459) (0.3346,0.8578) (0.4281,1.4618)","LG+F+I{0.0000}+R4{0.0629,0.1492,0.1744,0.4459,0.3346,0.8578,0.4281,1.4618}"
PF13632,LG+F+I+R4,0.0000,,"(0.0549,0.1014) (0.2542,0.3215) (0.3809,0.7560) (0.3100,2.0153)","LG+F+I{0.0000}+R4{0.0549,0.1014,0.2542,0.3215,0.3809,0.7560,0.3100,2.0153}"
PF13640,LG+I+R4,0.0000,,"(0.0355,0.0197) (0.1248,0.1976) (0.4162,0.7113) (0.4235,1.6022)","LG+I{0.0000}+R4{0.0355,0.0197,0.1248,0.1976,0.4162,0.7113,0.4235,1.6022}"
PF13643,LG+I+R3,0.0000,,"(0.0411,0.0501) (0.3299,0.4684) (0.6290,1.3409)","LG+I{0.0000}+R3{0.0411,0.0501,0.3299,0.4684,0.6290,1.3409}"
PF13649,LG+I+R4,0.0115,,"(0.1460,0.2353) (0.3276,0.6149) (0.1923,1.0508) (0.3226,1.7423)","LG+I{0.0115}+R4{0.1460,0.2353,0.3276,0.6149,0.1923,1.0508,0.3226,1.7423}"
PF13654,LG+I+G4,0.0293,1.4228,,LG+I{0.0293}+G4{1.4228}
PF13657,LG+F+I+G4,0.0088,1.5502,,LG+F+I{0.0088}+G4{1.5502}
PF13662,LG+I+G4,0.0093,1.7205,,LG+I{0.0093}+G4{1.7205}
PF13667,LG+I+G4,0.0319,0.9080,,LG+I{0.0319}+G4{0.9080}
PF13671,LG+F+I+G4,0.0109,2.1077,,LG+F+I{0.0109}+G4{2.1077}
PF13673,LG+I+R3,0.0000,,"(0.0970,0.1449) (0.4054,0.6324) (0.4976,1.4661)","LG+I{0.0000}+R3{0.0970,0.1449,0.4054,0.6324,0.4976,1.4661}"
PF13675,LG+F+I+R3,0.0000,,"(0.1225,0.2025) (0.3775,0.6619) (0.5001,1.4505)","LG+F+I{0.0000}+R3{0.1225,0.2025,0.3775,0.6619,0.5001,1.4505}"
PF13677,LG+I+G4,0.0000,0.8296,,LG+I{0.0000}+G4{0.8296}
PF13682,LG+I+R4,0.0000,,"(0.0322,0.0096) (0.1408,0.3206) (0.2553,0.7522) (0.5717,1.3338)","LG+I{0.0000}+R4{0.0322,0.0096,0.1408,0.3206,0.2553,0.7522,0.5717,1.3338}"
PF13687,LG+F+I+R4,0.0020,,"(0.0988,0.1741) (0.2294,0.4537) (0.3713,0.9277) (0.2985,1.7902)","LG+F+I{0.0020}+R4{0.0988,0.1741,0.2294,0.4537,0.3713,0.9277,0.2985,1.7902}"
PF13692,LG+I+R4,0.0000,,"(0.1464,0.2671) (0.2655,0.5479) (0.2520,1.0049) (0.3361,1.6728)","LG+I{0.0000}+R4{0.1464,0.2671,0.2655,0.5479,0.2520,1.0049,0.3361,1.6728}"
PF13693,LG+I+G4,0.0509,1.6638,,LG+I{0.0509}+G4{1.6638}
PF13708,LG+I+G4,0.0201,2.4049,,LG+I{0.0201}+G4{2.4049}
PF13710,LG+I+G4,0.0000,1.6453,,LG+I{0.0000}+G4{1.6453}
PF13714,LG+F+I+R4,0.0149,,"(0.1199,0.1296) (0.2040,0.4278) (0.2703,0.8389) (0.3909,1.7151)","LG+F+I{0.0149}+R4{0.1199,0.1296,0.2040,0.4278,0.2703,0.8389,0.3909,1.7151}"
PF13720,LG+I+R4,0.0077,,"(0.0562,0.0913) (0.2207,0.4147) (0.2395,0.7615) (0.4760,1.5147)","LG+I{0.0077}+R4{0.0562,0.0913,0.2207,0.4147,0.2395,0.7615,0.4760,1.5147}"
PF13727,LG+F+I+G4,0.0000,2.8227,,LG+F+I{0.0000}+G4{2.8227}
PF13729,LG+F+I+R3,0.0125,,"(0.0514,0.1977) (0.3618,0.6413) (0.5742,1.3197)","LG+F+I{0.0125}+R3{0.0514,0.1977,0.3618,0.6413,0.5742,1.3197}"
PF13740,LG+I+G4,0.0081,2.7685,,LG+I{0.0081}+G4{2.7685}
PF13742,LG+F+I+R4,0.0000,,"(0.1477,0.1868) (0.3248,0.5348) (0.2601,1.0839) (0.2674,1.9326)","LG+F+I{0.0000}+R4{0.1477,0.1868,0.3248,0.5348,0.2601,1.0839,0.2674,1.9326}"
PF13744,LG+I+G4,0.0000,4.4000,,LG+I{0.0000}+G4{4.4000}
PF13793,LG+I+G4,0.0065,1.1579,,LG+I{0.0065}+G4{1.1579}
PF13802,LG+F+I+R4,0.0000,,"(0.0355,0.0858) (0.1961,0.3175) (0.3008,0.6974) (0.4676,1.5504)","LG+F+I{0.0000}+R4{0.0355,0.0858,0.1961,0.3175,0.3008,0.6974,0.4676,1.5504}"
PF13806,LG+I+G4,0.0228,1.5016,,LG+I{0.0228}+G4{1.5016}
PF13808,LG+I+R4,0.0000,,"(0.0413,0.0713) (0.2622,0.4396) (0.3692,0.8736) (0.3274,1.7084)","LG+I{0.0000}+R4{0.0413,0.0713,0.2622,0.4396,0.3692,0.8736,0.3274,1.7084}"
PF13847,LG+I+G4,0.0000,1.8263,,LG+I{0.0000}+G4{1.8263}
PF13860,LG+I+R3,0.0000,,"(0.2022,0.2914) (0.3332,0.8844) (0.4646,1.3913)","LG+I{0.0000}+R3{0.2022,0.2914,0.3332,0.8844,0.4646,1.3913}"
PF13861,LG+F+I+R4,0.0000,,"(0.0979,0.1644) (0.1919,0.4739) (0.2930,0.9504) (0.4172,1.4729)","LG+F+I{0.0000}+R4{0.0979,0.1644,0.1919,0.4739,0.2930,0.9504,0.4172,1.4729}"
PF13932,LG+I+G4,0.0000,0.7658,,LG+I{0.0000}+G4{0.7658}
PF13953,LG+I+G4,0.0127,2.3664,,LG+I{0.0127}+G4{2.3664}
PF13954,LG+F+I+R4,0.0072,,"(0.0498,0.0578) (0.1469,0.3339) (0.2919,0.6886) (0.5041,1.4819)","LG+F+I{0.0072}+R4{0.0498,0.0578,0.1469,0.3339,0.2919,0.6886,0.5041,1.4819}"
PF13974,LG+I+G4,0.0231,0.8305,,LG+I{0.0231}+G4{0.8305}
PF13977,LG+F+I+G4,0.0073,3.5085,,LG+F+I{0.0073}+G4{3.5085}
PF13981,JTT+R3,,,"(0.1673,0.1995) (0.5416,0.8378) (0.2910,1.7622)","JTT+R3{0.1673,0.1995,0.5416,0.8378,0.2910,1.7622}"
PF13995,LG+I,0.1166,,,LG+I{0.1166}
PF14001,LG+I,0.1420,,,LG+I{0.1420}
PF14450,LG+I+R4,0.0031,,"(0.1152,0.2541) (0.1848,0.5089) (0.2564,0.8323) (0.4405,1.5056)","LG+I{0.0031}+R4{0.1152,0.2541,0.1848,0.5089,0.2564,0.8323,0.4405,1.5056}"
PF14488,LG+I+G4,0.0154,3.8424,,LG+I{0.0154}+G4{3.8424}
PF14489,LG+I+G4,0.0357,1.3966,,LG+I{0.0357}+G4{1.3966}
PF14492,LG+I+G4,0.0000,1.8100,,LG+I{0.0000}+G4{1.8100}
PF14520,LG+I+G4,0.0000,2.0960,,LG+I{0.0000}+G4{2.0960}
PF14525,LG+F+I+G4,0.0000,4.5974,,LG+F+I{0.0000}+G4{4.5974}
PF14535,LG+I+R4,0.0000,,"(0.1486,0.0884) (0.3079,0.4735) (0.3174,1.1045) (0.2261,2.1692)","LG+I{0.0000}+R4{0.1486,0.0884,0.3079,0.4735,0.3174,1.1045,0.2261,2.1692}"
PF14542,LG+F+I+R4,0.0000,,"(0.1271,0.1632) (0.2751,0.4906) (0.3767,1.0378) (0.2210,2.0509)","LG+F+I{0.0000}+R4{0.1271,0.1632,0.2751,0.4906,0.3767,1.0378,0.2210,2.0509}"
PF14549,LG+I+G4,0.0202,1.4433,,LG+I{0.0202}+G4{1.4433}
PF14572,LG+I+G4,0.1241,0.8536,,LG+I{0.1241}+G4{0.8536}
PF14579,LG+I+R4,0.0000,,"(0.0793,0.1490) (0.2364,0.3783) (0.2676,0.7474) (0.4167,1.6768)","LG+I{0.0000}+R4{0.0793,0.1490,0.2364,0.3783,0.2676,0.7474,0.4167,1.6768}"
PF14581,LG+I+G4,0.0000,3.4617,,LG+I{0.0000}+G4{3.4617}
PF14681,LG+I+G4,0.0123,1.6881,,LG+I{0.0123}+G4{1.6881}
PF14689,LG+I+R3,0.0000,,"(0.0638,0.0299) (0.4170,0.5588) (0.5192,1.4736)","LG+I{0.0000}+R3{0.0638,0.0299,0.4170,0.5588,0.5192,1.4736}"
PF14691,LG+I+G4,0.0554,1.1684,,LG+I{0.0554}+G4{1.1684}
PF14697,LG+I+G4,0.1333,1.2320,,LG+I{0.1333}+G4{1.2320}
PF14698,LG+I+R4,0.0000,,"(0.1375,0.0732) (0.1933,0.3809) (0.2957,0.8651) (0.3735,1.7684)","LG+I{0.0000}+R4{0.1375,0.0732,0.1933,0.3809,0.2957,0.8651,0.3735,1.7684}"
PF14710,LG+I+G4,0.1593,2.5983,,LG+I{0.1593}+G4{2.5983}
PF14711,LG+I+R4,0.0320,,"(0.1158,0.0380) (0.2956,0.4190) (0.3253,1.1009) (0.2313,2.2202)","LG+I{0.0320}+R4{0.1158,0.0380,0.2956,0.4190,0.3253,1.1009,0.2313,2.2202}"
PF14714,LG+I+G4,0.0000,1.7667,,LG+I{0.0000}+G4{1.7667}
PF14748,LG+I+G4,0.0000,1.0604,,LG+I{0.0000}+G4{1.0604}
PF14759,LG+F+I+G4,0.0175,1.6305,,LG+F+I{0.0175}+G4{1.6305}
PF14760,LG+I+G4,0.0408,1.0376,,LG+I{0.0408}+G4{1.0376}
PF14793,LG+I+G4,0.1175,1.3505,,LG+I{0.1175}+G4{1.3505}
PF14805,LG+I+R4,0.0101,,"(0.2326,0.1378) (0.1973,0.4541) (0.1849,1.0099) (0.3751,1.8438)","LG+I{0.0101}+R4{0.2326,0.1378,0.1973,0.4541,0.1849,1.0099,0.3751,1.8438}"
PF14814,LG+F+I+R4,0.0000,,"(0.0752,0.0940) (0.2063,0.4193) (0.2819,0.8631) (0.4366,1.5188)","LG+F+I{0.0000}+R4{0.0752,0.0940,0.2063,0.4193,0.2819,0.8631,0.4366,1.5188}"
PF14815,LG+F+I+R4,0.0000,,"(0.1396,0.1977) (0.2244,0.4899) (0.2779,0.9284) (0.3581,1.6879)","LG+F+I{0.0000}+R4{0.1396,0.1977,0.2244,0.4899,0.2779,0.9284,0.3581,1.6879}"
PF14819,LG+I+G4,0.1203,0.7739,,LG+I{0.1203}+G4{0.7739}
PF14821,LG+I+R4,0.0205,,"(0.2161,0.1378) (0.2216,0.5509) (0.2838,1.1276) (0.2580,2.0472)","LG+I{0.0205}+R4{0.2161,0.1378,0.2216,0.5509,0.2838,1.1276,0.2580,2.0472}"
PF14824,LG+I+G4,0.0013,0.9993,,LG+I{0.0013}+G4{0.9993}
PF14833,LG+F+I+R4,0.0051,,"(0.0996,0.1132) (0.4670,0.6204) (0.3990,1.4698) (0.0294,3.8337)","LG+F+I{0.0051}+R4{0.0996,0.1132,0.4670,0.6204,0.3990,1.4698,0.0294,3.8337}"
PF14834,,,,,
PF14849,LG+F+I+R4,0.0000,,"(0.1030,0.1726) (0.2165,0.4390) (0.3303,0.9157) (0.3503,1.6695)","LG+F+I{0.0000}+R4{0.1030,0.1726,0.2165,0.4390,0.3303,0.9157,0.3503,1.6695}"
PF14850,LG+F+I+G4,0.0350,0.9396,,LG+F+I{0.0350}+G4{0.9396}
PF14864,LG+F+I+R4,0.0000,,"(0.0806,0.1766) (0.2209,0.4814) (0.3757,0.9024) (0.3229,1.6738)","LG+F+I{0.0000}+R4{0.0806,0.1766,0.2209,0.4814,0.3757,0.9024,0.3229,1.6738}"
PF15738,LG+I+G4,0.0410,1.6203,,LG+I{0.0410}+G4{1.6203}
PF15919,LG+I+G4,0.0694,3.0855,,LG+I{0.0694}+G4{3.0855}
PF16124,LG+I+R4,0.0048,,"(0.0424,0.0346) (0.1342,0.2967) (0.3492,0.7918) (0.4693,1.4537)","LG+I{0.0048}+R4{0.0424,0.0346,0.1342,0.2967,0.3492,0.7918,0.4693,1.4537}"
PF16320,LG+F+I+R4,0.0000,,"(0.0862,0.1206) (0.4024,0.4929) (0.3245,1.2189) (0.1869,2.1173)","LG+F+I{0.0000}+R4{0.0862,0.1206,0.4024,0.4929,0.3245,1.2189,0.1869,2.1173}"
PF16325,LG+I+R4,0.0000,,"(0.1017,0.1528) (0.3580,0.4965) (0.2887,1.1129) (0.2516,1.9295)","LG+I{0.0000}+R4{0.1017,0.1528,0.3580,0.4965,0.2887,1.1129,0.2516,1.9295}"
PF16330,LG+I+G4,0.0023,1.4780,,LG+I{0.0023}+G4{1.4780}
PF16331,LG+F+I+G4,0.0000,2.0488,,LG+F+I{0.0000}+G4{2.0488}
PF16353,LG+F+I+R4,0.0000,,"(0.0211,0.0672) (0.2239,0.4024) (0.2072,0.6989) (0.5478,1.3941)","LG+F+I{0.0000}+R4{0.0211,0.0672,0.2239,0.4024,0.2072,0.6989,0.5478,1.3941}"
PF16359,LG+I,0.0786,,,LG+I{0.0786}
PF16362,,,,,
PF16363,LG+I+R4,0.0147,,"(0.2122,0.1436) (0.2913,0.5078) (0.2871,1.1911) (0.1946,2.4644)","LG+I{0.0147}+R4{0.2122,0.1436,0.2913,0.5078,0.2871,1.1911,0.1946,2.4644}"
PF16365,LG+I+G4,0.0188,1.5403,,LG+I{0.0188}+G4{1.5403}
PF16449,,,,,
PF16452,LG+I,0.0958,,,LG+I{0.0958}
PF16456,,,,,
PF16461,LG+I+R2,0.0133,,"(0.8919,0.7417) (0.0947,3.5718)","LG+I{0.0133}+R2{0.8919,0.7417,0.0947,3.5718}"
PF16473,LG+I+G4,0.0188,1.5777,,LG+I{0.0188}+G4{1.5777}
PF16527,LG+I,0.0855,,,LG+I{0.0855}
PF16532,LG+F+I+G4,0.0353,1.8853,,LG+F+I{0.0353}+G4{1.8853}
PF16549,LG+I+G4,0.0770,5.3703,,LG+I{0.0770}+G4{5.3703}
PF16576,,,,,
PF16582,LG+F+I+G4,0.0456,2.0054,,LG+F+I{0.0456}+G4{2.0054}
PF16658,LG+I+R4,0.0329,,"(0.1164,0.0702) (0.2120,0.3497) (0.2996,0.9383) (0.3391,1.8775)","LG+I{0.0329}+R4{0.1164,0.0702,0.2120,0.3497,0.2996,0.9383,0.3391,1.8775}"
PF16677,LG+I+G4,0.0224,3.0390,,LG+I{0.0224}+G4{3.0390}
PF16816,LG+I,0.0200,,,LG+I{0.0200}
PF16916,LG+I+R4,0.0000,,"(0.1231,0.1792) (0.3661,0.5228) (0.2989,1.1374) (0.2120,2.1071)","LG+I{0.0000}+R4{0.1231,0.1792,0.3661,0.5228,0.2989,1.1374,0.2120,2.1071}"
PF16921,LG+I+G4,0.0732,0.8603,,LG+I{0.0732}+G4{0.8603}
PF16925,LG+F+I+G4,0.0088,2.5095,,LG+F+I{0.0088}+G4{2.5095}
PF16967,LG+I+G4,0.0003,2.6121,,LG+I{0.0003}+G4{2.6121}
PF16973,JTT+G4,,1.4694,,JTT+G4{1.4694}
PF17042,LG+F+I+R4,0.0262,,"(0.0773,0.0783) (0.2509,0.3567) (0.3615,0.9524) (0.2841,1.9717)","LG+F+I{0.0262}+R4{0.0773,0.0783,0.2509,0.3567,0.3615,0.9524,0.2841,1.9717}"
PF17125,LG+I+R4,0.0180,,"(0.1116,0.0826) (0.2141,0.3314) (0.1910,0.7699) (0.4653,1.6607)","LG+I{0.0180}+R4{0.1116,0.0826,0.2141,0.3314,0.1910,0.7699,0.4653,1.6607}"
PF17147,LG+I+G4,0.0273,1.8803,,LG+I{0.0273}+G4{1.8803}
PF17151,JTT+G4,,1.4618,,JTT+G4{1.4618}
PF17176,LG+F+I+R2,0.0544,,"(0.5951,0.4780) (0.3505,2.0413)","LG+F+I{0.0544}+R2{0.5951,0.4780,0.3505,2.0413}"
PF17185,JTT+G4,,1.7378,,JTT+G4{1.7378}
PF17188,LG+F+I+R4,0.0147,,"(0.1350,0.1465) (0.2311,0.4375) (0.3076,1.0756) (0.3116,1.7599)","LG+F+I{0.0147}+R4{0.1350,0.1465,0.2311,0.4375,0.3076,1.0756,0.3116,1.7599}"
PF17191,LG+I+G4,0.0798,1.5049,,LG+I{0.0798}+G4{1.5049}
PF17192,LG+I+G4,0.1477,0.7740,,LG+I{0.1477}+G4{0.7740}
PF17193,LG+I+G4,0.2186,1.9521,,LG+I{0.2186}+G4{1.9521}
PF17203,LG+I+G4,0.0085,2.8605,,LG+I{0.0085}+G4{2.8605}
PF17206,LG+I,0.2527,,,LG+I{0.2527}
PF17209,LG+I+G4,0.0622,1.0752,,LG+I{0.0622}+G4{1.0752}
PF17243,LG+F+I+R4,0.0109,,"(0.0562,0.1191) (0.1626,0.3859) (0.2670,0.7984) (0.5033,1.4253)","LG+F+I{0.0109}+R4{0.0562,0.1191,0.1626,0.3859,0.2670,0.7984,0.5033,1.4253}"
PF17271,,,,,
PF17283,LG+I+G4,0.0623,1.8098,,LG+I{0.0623}+G4{1.8098}
PF17284,LG+I+G4,0.0000,1.8641,,LG+I{0.0000}+G4{1.8641}
PF17289,LG+I+G4,0.0054,3.4074,,LG+I{0.0054}+G4{3.4074}
PF17291,LG+I+G4,0.0058,2.9625,,LG+I{0.0058}+G4{2.9625}
PF17384,LG+I+R2,0.0000,,"(0.1583,0.3460) (0.8417,1.1230)","LG+I{0.0000}+R2{0.1583,0.3460,0.8417,1.1230}"
PF17399,LG+I+G4,0.0049,2.2977,,LG+I{0.0049}+G4{2.2977}
PF17414,LG+I,0.2009,,,LG+I{0.2009}
PF17481,LG+F+I+G4,0.0237,3.2985,,LG+F+I{0.0237}+G4{3.2985}
PF17482,LG+I+G4,0.0000,5.4042,,LG+I{0.0000}+G4{5.4042}
PF17516,LG+I+G4,0.0000,1.2538,,LG+I{0.0000}+G4{1.2538}
PF17657,LG+I+R4,0.0022,,"(0.1116,0.0949) (0.3333,0.3955) (0.3822,1.1854) (0.1706,2.3703)","LG+I{0.0022}+R4{0.1116,0.0949,0.3333,0.3955,0.3822,1.1854,0.1706,2.3703}"
PF17674,LG+I+R4,0.0561,,"(0.1119,0.0689) (0.0826,0.2467) (0.1971,0.6723) (0.5524,1.5195)","LG+I{0.0561}+R4{0.1119,0.0689,0.0826,0.2467,0.1971,0.6723,0.5524,1.5195}"
PF17676,LG+I+R4,0.0000,,"(0.1129,0.1353) (0.3003,0.5392) (0.3209,1.0087) (0.2660,1.8766)","LG+I{0.0000}+R4{0.1129,0.1353,0.3003,0.5392,0.3209,1.0087,0.2660,1.8766}"
