pfam_id,model,I,alpha,rates,alisim_model
PF02885,LG+I+R4,0.0000,,"(0.2032,0.2994) (0.3249,0.5885) (0.1795,1.0921) (0.2924,1.8877)","LG+I{0.0000}+R4{0.2032,0.2994,0.3249,0.5885,0.1795,1.0921,0.2924,1.8877}"
PF02887,LG+I+R4,0.0048,,"(0.2096,0.2828) (0.2893,0.6278) (0.2246,1.0843) (0.2718,1.8973)","LG+I{0.0048}+R4{0.2096,0.2828,0.2893,0.6278,0.2246,1.0843,0.2718,1.8973}"
PF02895,LG+I+G4,0.0000,1.1678,,LG+I{0.0000}+G4{1.1678}
PF02896,LG+I+G4,0.0587,2.0357,,LG+I{0.0587}+G4{2.0357}
PF02899,LG+I+G4,0.0000,2.1201,,LG+I{0.0000}+G4{2.1201}
PF02910,LG+I+R4,0.0057,,"(0.1095,0.0581) (0.2546,0.3961) (0.3201,0.9211) (0.3100,1.9288)","LG+I{0.0057}+R4{0.1095,0.0581,0.2546,0.3961,0.3201,0.9211,0.3100,1.9288}"
PF02913,LG+F+I+R4,0.0027,,"(0.0507,0.0855) (0.1299,0.3355) (0.3439,0.7298) (0.4728,1.4828)","LG+F+I{0.0027}+R4{0.0507,0.0855,0.1299,0.3355,0.3439,0.7298,0.4728,1.4828}"
PF02926,LG+I+G4,0.0000,2.1913,,LG+I{0.0000}+G4{2.1913}
PF02933,LG+I+R3,0.0000,,"(0.0947,0.2516) (0.2546,0.6089) (0.6507,1.2620)","LG+I{0.0000}+R3{0.0947,0.2516,0.2546,0.6089,0.6507,1.2620}"
PF02934,LG+I+R4,0.0318,,"(0.1390,0.0924) (0.2282,0.3881) (0.2495,0.9110) (0.3515,1.9097)","LG+I{0.0318}+R4{0.1390,0.0924,0.2282,0.3881,0.2495,0.9110,0.3515,1.9097}"
PF02938,LG+I+G4,0.0000,3.0440,,LG+I{0.0000}+G4{3.0440}
PF02978,LG+F+I+R4,0.0040,,"(0.0764,0.1012) (0.1192,0.3946) (0.2138,0.7759) (0.5866,1.3286)","LG+F+I{0.0040}+R4{0.0764,0.1012,0.1192,0.3946,0.2138,0.7759,0.5866,1.3286}"
PF03061,LG+I+G4,0.0000,2.0569,,LG+I{0.0000}+G4{2.0569}
PF03099,LG+I+G4,0.0122,1.9534,,LG+I{0.0122}+G4{1.9534}
PF03109,LG+I+R4,0.0000,,"(0.0647,0.0206) (0.1891,0.2972) (0.3718,0.7962) (0.3745,1.7265)","LG+I{0.0000}+R4{0.0647,0.0206,0.1891,0.2972,0.3718,0.7962,0.3745,1.7265}"
PF03120,LG+I+G4,0.0107,0.8796,,LG+I{0.0107}+G4{0.8796}
PF03129,LG+I+G4,0.0000,3.2668,,LG+I{0.0000}+G4{3.2668}
PF03143,LG+I+G4,0.0294,1.8611,,LG+I{0.0294}+G4{1.8611}
PF03144,LG+I+G4,0.0101,2.2932,,LG+I{0.0101}+G4{2.2932}
PF03167,LG+I+R4,0.0000,,"(0.0778,0.1738) (0.1636,0.4194) (0.3336,0.8020) (0.4251,1.5300)","LG+I{0.0000}+R4{0.0778,0.1738,0.1636,0.4194,0.3336,0.8020,0.4251,1.5300}"
PF03168,LG+F+I+R4,0.0086,,"(0.0084,0.1184) (0.2433,0.5423) (0.4845,0.9737) (0.2551,1.5496)","LG+F+I{0.0086}+R4{0.0084,0.1184,0.2433,0.5423,0.4845,0.9737,0.2551,1.5496}"
PF03235,LG+F+I+R4,0.0000,,"(0.0324,0.0286) (0.0976,0.2281) (0.2663,0.6050) (0.6037,1.3512)","LG+F+I{0.0000}+R4{0.0324,0.0286,0.0976,0.2281,0.2663,0.6050,0.6037,1.3512}"
PF03308,LG+I+G4,0.0855,1.3768,,LG+I{0.0855}+G4{1.3768}
PF03328,LG+I+G4,0.0279,3.4678,,LG+I{0.0279}+G4{3.4678}
PF03358,LG+F+I+G4,0.0000,2.1083,,LG+F+I{0.0000}+G4{2.1083}
PF03441,LG+I+R4,0.0065,,"(0.1696,0.1097) (0.2647,0.4260) (0.2227,0.9960) (0.3364,1.9224)","LG+I{0.0065}+R4{0.1696,0.1097,0.2647,0.4260,0.2227,0.9960,0.3364,1.9224}"
PF03444,LG+I+G4,0.0657,1.0028,,LG+I{0.0657}+G4{1.0028}
PF03446,LG+I+R4,0.0145,,"(0.0918,0.1152) (0.2750,0.4427) (0.3322,0.9490) (0.2865,1.9281)","LG+I{0.0145}+R4{0.0918,0.1152,0.2750,0.4427,0.3322,0.9490,0.2865,1.9281}"
PF03450,LG+I+G4,0.0000,2.3759,,LG+I{0.0000}+G4{2.3759}
PF03454,LG+I+G4,0.0000,1.6501,,LG+I{0.0000}+G4{1.6501}
PF03458,LG+F+I+R4,0.0120,,"(0.0915,0.1455) (0.3096,0.5032) (0.3947,1.0041) (0.1923,2.2600)","LG+F+I{0.0120}+R4{0.0915,0.1455,0.3096,0.5032,0.3947,1.0041,0.1923,2.2600}"
PF03463,LG+I+G4,0.0734,1.7326,,LG+I{0.0734}+G4{1.7326}
PF03464,LG+I+G4,0.0133,3.6420,,LG+I{0.0133}+G4{3.6420}
PF03465,LG+I+G4,0.0021,1.5978,,LG+I{0.0021}+G4{1.5978}
PF03471,LG+F+I+R4,0.0000,,"(0.0578,0.1818) (0.1963,0.5215) (0.4173,0.9308) (0.3286,1.5176)","LG+F+I{0.0000}+R4{0.0578,0.1818,0.1963,0.5215,0.4173,0.9308,0.3286,1.5176}"
PF03473,LG+F+I+R4,0.0000,,"(0.0514,0.0802) (0.1574,0.3709) (0.3210,0.7103) (0.4702,1.5090)","LG+F+I{0.0000}+R4{0.0514,0.0802,0.1574,0.3709,0.3210,0.7103,0.4702,1.5090}"
PF03476,LG+I+G4,0.0531,2.3678,,LG+I{0.0531}+G4{2.3678}
PF03479,LG+I+R4,0.0054,,"(0.0711,0.2304) (0.3543,0.5859) (0.2510,1.0047) (0.3183,1.6462)","LG+I{0.0054}+R4{0.0711,0.2304,0.3543,0.5859,0.2510,1.0047,0.3183,1.6462}"
PF03484,LG+I+R4,0.0000,,"(0.0941,0.0591) (0.2858,0.4005) (0.2163,0.7959) (0.4037,1.7530)","LG+I{0.0000}+R4{0.0941,0.0591,0.2858,0.4005,0.2163,0.7959,0.4037,1.7530}"
PF03485,LG+I+G4,0.0000,1.2715,,LG+I{0.0000}+G4{1.2715}
PF03551,LG+I+R3,0.0009,,"(0.1204,0.0938) (0.4760,0.6526) (0.4027,1.6838)","LG+I{0.0009}+R3{0.1204,0.0938,0.4760,0.6526,0.4027,1.6838}"
PF03553,LG+F+I+G4,0.0008,2.4304,,LG+F+I{0.0008}+G4{2.4304}
PF03604,LG+I,0.2597,,,LG+I{0.2597}
PF03625,LG+I+G4,0.0000,2.2254,,LG+I{0.0000}+G4{2.2254}
PF03686,LG+I+G4,0.0096,1.1828,,LG+I{0.0096}+G4{1.1828}
PF03703,LG+F+I+R3,0.0000,,"(0.0593,0.3452) (0.3228,0.6564) (0.6180,1.2423)","LG+F+I{0.0000}+R3{0.0593,0.3452,0.3228,0.6564,0.6180,1.2423}"
PF03705,LG+I+R4,0.0000,,"(0.1510,0.2355) (0.3115,0.5269) (0.3489,1.1525) (0.1887,2.1108)","LG+I{0.0000}+R4{0.1510,0.2355,0.3115,0.5269,0.3489,1.1525,0.1887,2.1108}"
PF03719,LG+I+G4,0.0000,1.7590,,LG+I{0.0000}+G4{1.7590}
PF03720,LG+I+R4,0.0000,,"(0.0974,0.0987) (0.2774,0.4554) (0.2268,0.9354) (0.3985,1.6360)","LG+I{0.0000}+R4{0.0974,0.0987,0.2774,0.4554,0.2268,0.9354,0.3985,1.6360}"
PF03721,LG+I+G4,0.0468,1.8568,,LG+I{0.0468}+G4{1.8568}
PF03749,LG+I+R4,0.0266,,"(0.0950,0.0829) (0.1349,0.3010) (0.3501,0.7980) (0.3933,1.7089)","LG+I{0.0266}+R4{0.0950,0.0829,0.1349,0.3010,0.3501,0.7980,0.3933,1.7089}"
PF03764,LG+I+G4,0.0066,1.9686,,LG+I{0.0066}+G4{1.9686}
PF03833,LG+I+G4,0.0792,0.8799,,LG+I{0.0792}+G4{0.8799}
PF03853,LG+I+G4,0.0000,1.1116,,LG+I{0.0000}+G4{1.1116}
PF03876,LG+I+G4,0.0000,3.6349,,LG+I{0.0000}+G4{3.6349}
PF03900,LG+I+G4,0.0229,2.4615,,LG+I{0.0229}+G4{2.4615}
PF03946,LG+I+G4,0.0000,1.3614,,LG+I{0.0000}+G4{1.3614}
PF03947,LG+I+R4,0.0123,,"(0.1995,0.1093) (0.2840,0.5486) (0.2712,1.1537) (0.2330,2.1870)","LG+I{0.0123}+R4{0.1995,0.1093,0.2840,0.5486,0.2712,1.1537,0.2330,2.1870}"
PF03949,LG+I+G4,0.0530,1.3892,,LG+I{0.0530}+G4{1.3892}
PF03950,LG+I+R4,0.0074,,"(0.0401,0.0763) (0.1729,0.3377) (0.4006,0.8427) (0.3790,1.5856)","LG+I{0.0074}+R4{0.0401,0.0763,0.1729,0.3377,0.4006,0.8427,0.3790,1.5856}"
PF03951,LG+I+R4,0.0062,,"(0.0565,0.0487) (0.1847,0.2958) (0.2359,0.6297) (0.5168,1.5366)","LG+I{0.0062}+R4{0.0565,0.0487,0.1847,0.2958,0.2359,0.6297,0.5168,1.5366}"
PF03952,LG+I+G4,0.0055,0.7776,,LG+I{0.0055}+G4{0.7776}
PF03966,LG+I+G4,0.0000,1.5244,,LG+I{0.0000}+G4{1.5244}
PF03972,LG+I+R4,0.0000,,"(0.2208,0.2754) (0.4048,0.6485) (0.2086,1.3155) (0.1658,2.4263)","LG+I{0.0000}+R4{0.2208,0.2754,0.4048,0.6485,0.2086,1.3155,0.1658,2.4263}"
PF03976,LG+I+G4,0.0465,1.6495,,LG+I{0.0465}+G4{1.6495}
PF03992,LG+F+I+G4,0.0000,2.0943,,LG+F+I{0.0000}+G4{2.0943}
PF04014,LG+I+G4,0.0163,1.8639,,LG+I{0.0163}+G4{1.8639}
PF04023,LG+I+G4,0.0000,1.7528,,LG+I{0.0000}+G4{1.7528}
PF04034,LG+I+R4,0.0381,,"(0.2037,0.1528) (0.2227,0.5557) (0.3283,1.1724) (0.2073,2.2208)","LG+I{0.0381}+R4{0.2037,0.1528,0.2227,0.5557,0.3283,1.1724,0.2073,2.2208}"
PF04055,LG+I+R4,0.0000,,"(0.0177,0.0586) (0.2179,0.4524) (0.3197,0.8153) (0.4447,1.4386)","LG+I{0.0000}+R4{0.0177,0.0586,0.2179,0.4524,0.3197,0.8153,0.4447,1.4386}"
PF04127,LG+I+R4,0.0451,,"(0.1176,0.0609) (0.2308,0.3821) (0.2820,0.8993) (0.3245,2.0063)","LG+I{0.0451}+R4{0.1176,0.0609,0.2308,0.3821,0.2820,0.8993,0.3245,2.0063}"
PF04138,LG+F+I+R4,0.0000,,"(0.1024,0.1632) (0.1606,0.3974) (0.3332,0.8006) (0.4037,1.6166)","LG+F+I{0.0000}+R4{0.1024,0.1632,0.1606,0.3974,0.3332,0.8006,0.4037,1.6166}"
PF04289,LG+I+R4,0.0000,,"(0.0608,0.0397) (0.2320,0.3319) (0.3853,0.7631) (0.3218,1.9468)","LG+I{0.0000}+R4{0.0608,0.0397,0.2320,0.3319,0.3853,0.7631,0.3218,1.9468}"
PF04293,LG+I+G4,0.0684,0.9482,,LG+I{0.0684}+G4{0.9482}
PF04295,LG+I+R4,0.0095,,"(0.0988,0.1152) (0.2327,0.3874) (0.2418,0.7625) (0.4172,1.7115)","LG+I{0.0095}+R4{0.0988,0.1152,0.2327,0.3874,0.2418,0.7625,0.4172,1.7115}"
PF04307,LG+F+I+R4,0.0102,,"(0.0448,0.0523) (0.2087,0.3561) (0.4760,0.8956) (0.2603,1.9093)","LG+F+I{0.0102}+R4{0.0448,0.0523,0.2087,0.3561,0.4760,0.8956,0.2603,1.9093}"
PF04321,LG+F+I+G4,0.0201,1.2934,,LG+F+I{0.0201}+G4{1.2934}
PF04324,LG+I+G4,0.0625,4.3278,,LG+I{0.0625}+G4{4.3278}
PF04389,LG+I+R4,0.0170,,"(0.0497,0.0833) (0.1523,0.3682) (0.3363,0.7896) (0.4447,1.5161)","LG+I{0.0170}+R4{0.0497,0.0833,0.1523,0.3682,0.3363,0.7896,0.4447,1.5161}"
PF04406,LG+I+R4,0.0122,,"(0.1000,0.1460) (0.3002,0.5417) (0.3710,1.0588) (0.2166,1.9853)","LG+I{0.0122}+R4{0.1000,0.1460,0.3002,0.5417,0.3710,1.0588,0.2166,1.9853}"
PF04410,LG+I+G4,0.0096,2.6034,,LG+I{0.0096}+G4{2.6034}
PF04434,LG+I+G4,0.0738,1.4957,,LG+I{0.0738}+G4{1.4957}
PF04493,LG+I+R4,0.0434,,"(0.0719,0.0865) (0.2731,0.3784) (0.2841,0.9272) (0.3274,1.9150)","LG+I{0.0434}+R4{0.0719,0.0865,0.2731,0.3784,0.2841,0.9272,0.3274,1.9150}"
PF04509,LG+I+G4,0.0766,2.5480,,LG+I{0.0766}+G4{2.5480}
PF04560,LG+I+G4,0.0945,1.2311,,LG+I{0.0945}+G4{1.2311}
PF04561,LG+I+G4,0.0000,2.3802,,LG+I{0.0000}+G4{2.3802}
PF04565,LG+I+G4,0.0226,1.1630,,LG+I{0.0226}+G4{1.1630}
PF04566,LG+I+G4,0.0265,0.9826,,LG+I{0.0265}+G4{0.9826}
PF04567,LG+I+G4,0.0012,0.6485,,LG+I{0.0012}+G4{0.6485}
PF04715,LG+I+R4,0.0012,,"(0.0314,0.0691) (0.1636,0.3501) (0.3316,0.7465) (0.4722,1.4677)","LG+I{0.0012}+R4{0.0314,0.0691,0.1636,0.3501,0.3316,0.7465,0.4722,1.4677}"
PF04879,LG+I+R3,0.0593,,"(0.0544,0.2568) (0.4030,0.7610) (0.4834,1.4056)","LG+I{0.0593}+R3{0.0544,0.2568,0.4030,0.7610,0.4834,1.4056}"
PF04893,LG+F+I+R4,0.0000,,"(0.0409,0.3107) (0.1931,0.5416) (0.4378,0.9082) (0.3282,1.4780)","LG+F+I{0.0000}+R4{0.0409,0.3107,0.1931,0.5416,0.4378,0.9082,0.3282,1.4780}"
PF04898,LG+I+R4,0.0140,,"(0.0962,0.0622) (0.2201,0.3178) (0.2581,0.7507) (0.4116,1.7742)","LG+I{0.0140}+R4{0.0962,0.0622,0.2201,0.3178,0.2581,0.7507,0.4116,1.7742}"
PF04909,LG+F+I+R4,0.0000,,"(0.0194,0.0959) (0.1176,0.3569) (0.3736,0.7279) (0.4895,1.3980)","LG+F+I{0.0000}+R4{0.0194,0.0959,0.1176,0.3569,0.3736,0.7279,0.4895,1.3980}"
PF04945,LG+I+G4,0.0473,2.5237,,LG+I{0.0473}+G4{2.5237}
PF04967,LG+I+G4,0.0000,1.3546,,LG+I{0.0000}+G4{1.3546}
PF04983,LG+F+I+R4,0.0000,,"(0.0617,0.1268) (0.2434,0.3167) (0.3886,0.7406) (0.3062,2.0483)","LG+F+I{0.0000}+R4{0.0617,0.1268,0.2434,0.3167,0.3886,0.7406,0.3062,2.0483}"
PF04997,LG+I+R4,0.0044,,"(0.0754,0.0679) (0.1751,0.3227) (0.4253,0.8205) (0.3198,1.8431)","LG+I{0.0044}+R4{0.0754,0.0679,0.1751,0.3227,0.4253,0.8205,0.3198,1.8431}"
PF04998,LG+F+I+R4,0.0128,,"(0.1334,0.0760) (0.2976,0.3431) (0.3940,1.0469) (0.1622,2.9297)","LG+F+I{0.0128}+R4{0.1334,0.0760,0.2976,0.3431,0.3940,1.0469,0.1622,2.9297}"
PF05000,LG+I+R4,0.0000,,"(0.1064,0.0550) (0.1654,0.3300) (0.4358,0.8459) (0.2924,1.9526)","LG+I{0.0000}+R4{0.1064,0.0550,0.1654,0.3300,0.4358,0.8459,0.2924,1.9526}"
PF05016,LG+F+I+R4,0.0000,,"(0.0721,0.2663) (0.2655,0.5009) (0.3671,0.9088) (0.2953,1.7414)","LG+F+I{0.0000}+R4{0.0721,0.2663,0.2655,0.5009,0.3671,0.9088,0.2953,1.7414}"
PF05050,LG+I+R4,0.0000,,"(0.0294,0.0760) (0.1245,0.2880) (0.2351,0.6711) (0.6110,1.3161)","LG+I{0.0000}+R4{0.0294,0.0760,0.1245,0.2880,0.2351,0.6711,0.6110,1.3161}"
PF05127,LG+I+R4,0.0127,,"(0.0944,0.0448) (0.1635,0.3071) (0.2391,0.6747) (0.4902,1.5999)","LG+I{0.0127}+R4{0.0944,0.0448,0.1635,0.3071,0.2391,0.6747,0.4902,1.5999}"
PF05138,LG+F+I+G4,0.0118,1.6179,,LG+F+I{0.0118}+G4{1.6179}
PF05173,LG+I+R4,0.0106,,"(0.1261,0.0837) (0.2470,0.4184) (0.3064,0.9120) (0.3100,1.9571)","LG+I{0.0106}+R4{0.1261,0.0837,0.2470,0.4184,0.3064,0.9120,0.3100,1.9571}"
PF05175,LG+I+G4,0.0459,1.6553,,LG+I{0.0459}+G4{1.6553}
PF05188,LG+I+G4,0.0000,2.4383,,LG+I{0.0000}+G4{2.4383}
PF05189,LG+I+R4,0.0000,,"(0.2279,0.2847) (0.2329,0.5866) (0.3022,1.0325) (0.2369,2.0530)","LG+I{0.0000}+R4{0.2279,0.2847,0.2329,0.5866,0.3022,1.0325,0.2369,2.0530}"
PF05190,LG+I+G4,0.0000,3.5973,,LG+I{0.0000}+G4{3.5973}
PF05191,LG+I+G4,0.0355,0.8388,,LG+I{0.0355}+G4{0.8388}
PF05192,LG+F+I+R4,0.0000,,"(0.0492,0.1358) (0.2143,0.4448) (0.3907,0.8665) (0.3458,1.6177)","LG+F+I{0.0000}+R4{0.0492,0.1358,0.2143,0.4448,0.3907,0.8665,0.3458,1.6177}"
PF05199,LG+I+G4,0.0000,1.1707,,LG+I{0.0000}+G4{1.1707}
PF05201,LG+F+I+R4,0.0077,,"(0.0694,0.0479) (0.2100,0.2997) (0.2627,0.7434) (0.4501,1.6406)","LG+F+I{0.0077}+R4{0.0694,0.0479,0.2100,0.2997,0.2627,0.7434,0.4501,1.6406}"
PF05221,LG+F+I+R4,0.0313,,"(0.2528,0.0607) (0.2123,0.4164) (0.2777,1.1147) (0.2259,2.5968)","LG+F+I{0.0313}+R4{0.2528,0.0607,0.2123,0.4164,0.2777,1.1147,0.2259,2.5968}"
PF05239,LG+I+R4,0.0000,,"(0.0348,0.1714) (0.1857,0.5210) (0.3309,0.9470) (0.4486,1.3016)","LG+I{0.0000}+R4{0.0348,0.1714,0.1857,0.5210,0.3309,0.9470,0.4486,1.3016}"
PF05336,LG+I+R4,0.0213,,"(0.1842,0.2618) (0.2914,0.6854) (0.3628,1.2662) (0.1403,2.0857)","LG+I{0.0213}+R4{0.1842,0.2618,0.2914,0.6854,0.3628,1.2662,0.1403,2.0857}"
PF05362,LG+I+G4,0.1286,1.4256,,LG+I{0.1286}+G4{1.4256}
PF05670,LG+I+G4,0.0108,1.4813,,LG+I{0.0108}+G4{1.4813}
PF05746,LG+I+G4,0.0000,1.4909,,LG+I{0.0000}+G4{1.4909}
PF05768,LG+I+G4,0.0166,2.1864,,LG+I{0.0166}+G4{2.1864}
PF06032,LG+I+R4,0.0095,,"(0.1107,0.1031) (0.1759,0.4538) (0.3861,0.9540) (0.3178,1.7009)","LG+I{0.0095}+R4{0.1107,0.1031,0.1759,0.4538,0.3861,0.9540,0.3178,1.7009}"
PF06093,LG+I+G4,0.0559,1.3951,,LG+I{0.0559}+G4{1.3951}
PF06271,LG+F+I+R4,0.0056,,"(0.0277,0.0349) (0.0937,0.2397) (0.3423,0.6029) (0.5306,1.4514)","LG+F+I{0.0056}+R4{0.0277,0.0349,0.0937,0.2397,0.3423,0.6029,0.5306,1.4514}"
PF06283,LG+I+R4,0.0042,,"(0.0533,0.0694) (0.3029,0.3808) (0.2562,0.8277) (0.3834,1.7446)","LG+I{0.0042}+R4{0.0533,0.0694,0.3029,0.3808,0.2562,0.8277,0.3834,1.7446}"
PF06415,LG+I+R4,0.0400,,"(0.0850,0.0511) (0.2592,0.4028) (0.2515,0.8802) (0.3643,1.8386)","LG+I{0.0400}+R4{0.0850,0.0511,0.2592,0.4028,0.2515,0.8802,0.3643,1.8386}"
PF06418,LG+I+R4,0.0377,,"(0.2579,0.1067) (0.2752,0.5239) (0.2352,1.2255) (0.1940,2.7845)","LG+I{0.0377}+R4{0.2579,0.1067,0.2752,0.5239,0.2352,1.2255,0.1940,2.7845}"
PF06426,LG+F+I+G4,0.0167,1.0500,,LG+F+I{0.0167}+G4{1.0500}
PF06463,LG+I+R4,0.0227,,"(0.0843,0.0829) (0.3051,0.4514) (0.2766,0.9476) (0.3113,1.9057)","LG+I{0.0227}+R4{0.0843,0.0829,0.3051,0.4514,0.2766,0.9476,0.3113,1.9057}"
PF06470,LG+I+G4,0.0000,1.9374,,LG+I{0.0000}+G4{1.9374}
PF06508,LG+I+G4,0.0674,1.7133,,LG+I{0.0674}+G4{1.7133}
PF06745,LG+I+G4,0.0163,1.8830,,LG+I{0.0163}+G4{1.8830}
PF06778,LG+F+I+G4,0.0117,1.0398,,LG+F+I{0.0117}+G4{1.0398}
PF06792,LG+I+G4,0.0212,1.1633,,LG+I{0.0212}+G4{1.1633}
PF06827,LG+I+R4,0.0000,,"(0.1532,0.0119) (0.1506,0.4792) (0.2919,0.8424) (0.4043,1.6822)","LG+I{0.0000}+R4{0.1532,0.0119,0.1506,0.4792,0.2919,0.8424,0.4043,1.6822}"
PF06847,LG+I+G4,0.0213,2.8219,,LG+I{0.0213}+G4{2.8219}
PF06964,LG+F+I+R4,0.0046,,"(0.0449,0.0830) (0.1987,0.3123) (0.3253,0.8138) (0.4265,1.5697)","LG+F+I{0.0046}+R4{0.0449,0.0830,0.1987,0.3123,0.3253,0.8138,0.4265,1.5697}"
PF06968,LG+I+R4,0.0000,,"(0.0784,0.0764) (0.2645,0.3703) (0.2516,0.7954) (0.4056,1.7160)","LG+I{0.0000}+R4{0.0784,0.0764,0.2645,0.3703,0.2516,0.7954,0.4056,1.7160}"
PF07005,LG+F+I+R4,0.0182,,"(0.1242,0.1272) (0.2601,0.3985) (0.2781,0.9045) (0.3194,1.9692)","LG+F+I{0.0182}+R4{0.1242,0.1272,0.2601,0.3985,0.2781,0.9045,0.3194,1.9692}"
PF07085,LG+I+G4,0.0000,2.2198,,LG+I{0.0000}+G4{2.2198}
PF07110,LG+F+I+R3,0.0000,,"(0.1027,0.2382) (0.4882,0.7281) (0.4091,1.5157)","LG+F+I{0.0000}+R3{0.1027,0.2382,0.4882,0.7281,0.4091,1.5157}"
PF07194,LG+F+I+R4,0.0055,,"(0.0936,0.1876) (0.2910,0.4454) (0.3308,1.0165) (0.2791,1.8508)","LG+F+I{0.0055}+R4{0.0936,0.1876,0.2910,0.4454,0.3308,1.0165,0.2791,1.8508}"
PF07282,LG+I+R4,0.0000,,"(0.1197,0.0988) (0.1976,0.4143) (0.3313,1.0226) (0.3514,1.6151)","LG+I{0.0000}+R4{0.1197,0.0988,0.1976,0.4143,0.3313,1.0226,0.3514,1.6151}"
PF07366,LG+F+I+G4,0.0000,2.7361,,LG+F+I{0.0000}+G4{2.7361}
PF07411,LG+I+G4,0.0000,1.3845,,LG+I{0.0000}+G4{1.3845}
PF07584,LG+F+I+G4,0.0000,1.5883,,LG+F+I{0.0000}+G4{1.5883}
PF07650,LG+I+G4,0.0093,2.8473,,LG+I{0.0093}+G4{2.8473}
PF07669,LG+F+I+R4,0.0000,,"(0.0472,0.0616) (0.1674,0.3143) (0.2722,0.7261) (0.5131,1.4554)","LG+F+I{0.0000}+R4{0.0472,0.0616,0.1674,0.3143,0.2722,0.7261,0.5131,1.4554}"
PF07670,LG+F+I+R4,0.0000,,"(0.1539,0.2975) (0.3063,0.5089) (0.2574,0.9246) (0.2825,1.9838)","LG+F+I{0.0000}+R4{0.1539,0.2975,0.3063,0.5089,0.2574,0.9246,0.2825,1.9838}"
PF07683,LG+F+I+R4,0.0000,,"(0.0430,0.0564) (0.1995,0.4336) (0.3210,0.8671) (0.4366,1.4494)","LG+F+I{0.0000}+R4{0.0430,0.0564,0.1995,0.4336,0.3210,0.8671,0.4366,1.4494}"
PF07685,LG+I+R4,0.0096,,"(0.1400,0.1288) (0.2636,0.4779) (0.3789,1.1201) (0.2078,2.0764)","LG+I{0.0096}+R4{0.1400,0.1288,0.2636,0.4779,0.3789,1.1201,0.2078,2.0764}"
PF07687,LG+I+R4,0.0000,,"(0.0747,0.1431) (0.1705,0.3843) (0.3890,0.8707) (0.3658,1.5995)","LG+I{0.0000}+R4{0.0747,0.1431,0.1705,0.3843,0.3890,0.8707,0.3658,1.5995}"
PF07705,LG+I+R4,0.0097,,"(0.0606,0.0700) (0.1333,0.3945) (0.4366,0.7983) (0.3597,1.6532)","LG+I{0.0097}+R4{0.0606,0.0700,0.1333,0.3945,0.4366,0.7983,0.3597,1.6532}"
PF07726,LG+I+G4,0.1996,1.0461,,LG+I{0.1996}+G4{1.0461}
PF07728,LG+I+G4,0.0104,2.8005,,LG+I{0.0104}+G4{2.8005}
PF07731,LG+I+R4,0.0050,,"(0.0751,0.1092) (0.1629,0.3902) (0.2895,0.7734) (0.4675,1.5066)","LG+I{0.0050}+R4{0.0751,0.1092,0.1629,0.3902,0.2895,0.7734,0.4675,1.5066}"
PF07732,LG+I+G4,0.0194,1.4852,,LG+I{0.0194}+G4{1.4852}
PF07754,JTT+G4,,0.8798,,JTT+G4{0.8798}
PF07755,LG+I+G4,0.0065,1.6239,,LG+I{0.0065}+G4{1.6239}
PF07826,LG+I+G4,0.0596,1.5437,,LG+I{0.0596}+G4{1.5437}
PF07831,LG+I+G4,0.0357,1.9612,,LG+I{0.0357}+G4{1.9612}
PF07853,LG+F+I+R4,0.0000,,"(0.0740,0.0999) (0.2556,0.5030) (0.3660,0.9670) (0.3044,1.6758)","LG+F+I{0.0000}+R4{0.0740,0.0999,0.2556,0.5030,0.3660,0.9670,0.3044,1.6758}"
PF07883,LG+I+R4,0.0000,,"(0.0324,0.0477) (0.1004,0.3206) (0.4182,0.7948) (0.4490,1.4118)","LG+I{0.0000}+R4{0.0324,0.0477,0.1004,0.3206,0.4182,0.7948,0.4490,1.4118}"
PF07969,LG+F+I+R4,0.0033,,"(0.0289,0.1431) (0.1170,0.3892) (0.5427,0.8433) (0.3080,1.5993)","LG+F+I{0.0033}+R4{0.0289,0.1431,0.1170,0.3892,0.5427,0.8433,0.3080,1.5993}"
PF07973,LG+I+G4,0.0000,0.8255,,LG+I{0.0000}+G4{0.8255}
PF07992,LG+I+R4,0.0046,,"(0.0611,0.1372) (0.2185,0.4156) (0.3428,0.8861) (0.3730,1.6007)","LG+I{0.0046}+R4{0.0611,0.1372,0.2185,0.4156,0.3428,0.8861,0.3730,1.6007}"
PF08029,LG+I+G4,0.0105,0.9231,,LG+I{0.0105}+G4{0.9231}
PF08068,LG+I+G4,0.0667,0.9849,,LG+I{0.0667}+G4{0.9849}
PF08069,LG+I+R4,0.0084,,"(0.1051,0.0195) (0.2513,0.3433) (0.4768,1.1502) (0.1585,2.2927)","LG+I{0.0084}+R4{0.1051,0.0195,0.2513,0.3433,0.4768,1.1502,0.1585,2.2927}"
PF08071,LG+I+G4,0.0419,1.9214,,LG+I{0.0419}+G4{1.9214}
PF08220,LG+I+G4,0.0680,3.1392,,LG+I{0.0680}+G4{3.1392}
PF08240,LG+I+R4,0.0000,,"(0.0743,0.0720) (0.1792,0.3900) (0.2852,0.8272) (0.4612,1.4934)","LG+I{0.0000}+R4{0.0743,0.0720,0.1792,0.3900,0.2852,0.8272,0.4612,1.4934}"
PF08241,LG+I+R4,0.0000,,"(0.1052,0.1870) (0.2438,0.4728) (0.2811,0.9316) (0.3698,1.6309)","LG+I{0.0000}+R4{0.1052,0.1870,0.2438,0.4728,0.2811,0.9316,0.3698,1.6309}"
