alignment	total_gaps	bin_1	bin_2	bin_3	bin_4	bin_5	bin_6	bin_7	bin_8	bin_9	bin_10	bin_11	bin_12	bin_13	bin_14	bin_15	bin_16	bin_17	bin_18	bin_19	bin_20	bin_21	bin_22	bin_23	bin_24	bin_25	bin_26	bin_27	bin_28	bin_29	bin_30	bin_31	bin_32	bin_33	bin_34	bin_35	bin_36	bin_37	bin_38	bin_39	bin_40	bin_41	bin_42	bin_43	bin_44	bin_45	bin_46	bin_47	bin_48	bin_49	bin_50	bin_51	bin_52	bin_53	bin_54	bin_55	bin_56	bin_57	bin_58	bin_59	bin_60	bin_61	bin_62	bin_63	bin_64	bin_65	bin_66	bin_67	bin_68	bin_69	bin_70	bin_71	bin_72	bin_73	bin_74	bin_75	bin_76	bin_77	bin_78	bin_79	bin_80	bin_81	bin_82	bin_83	bin_84	bin_85	bin_86	bin_87	bin_88	bin_89	bin_90	bin_91	bin_92	bin_93	bin_94	bin_95	bin_96	bin_97	bin_98	bin_99	bin_100
OG0016198	1077	0.05571031	0.05013928	0.05013928	0.04828227	0.05013928	0.05013928	0.05013928	0.04921077	0.05013928	0.05013928	0.05013928	0.02135562	0.00000000	0.02228412	0.02785515	0.00000000	0.00000000	0.00000000	0.00000000	0.00092851	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00742804	0.00835655	0.00835655	0.00835655	0.00928505	0.00835655	0.00835655	0.00835655	0.00835655	0.00835655	0.01392758	0.00557103	0.00000000	0.00000000	0.00000000	0.00278552	0.00000000	0.00000000	0.00092851	0.00000000	0.00000000	0.00000000	0.00278552	0.00000000	0.00000000	0.00000000	0.00000000	0.00185701	0.00278552	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00928505	0.00464253	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00464253	0.00835655	0.01021356	0.00278552	0.01392758	0.01207057	0.01207057	0.00185701	0.01114206	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00185701	0.00278552	0.01207057	0.00835655	0.00000000	0.00000000	0.00557103	0.05013928	0.02228412	0.01485608	0.05013928
OG0008300	163	0.01840491	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.01840491	0.03680982	0.00000000	0.00000000	0.00000000	0.00613497	0.00000000	0.00000000	0.00000000	0.00000000	0.00613497	0.00613497	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01226994	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00613497	0.00613497	0.01226994	0.01226994	0.01226994	0.00613497	0.01226994	0.01226994	0.02453988	0.00613497	0.01226994	0.00613497	0.01226994	0.00613497	0.03680982	0.01840491	0.03680982	0.00613497	0.01226994	0.00613497	0.01226994	0.00613497	0.00613497
OG0009866	1766	0.03680634	0.02944507	0.02944507	0.02944507	0.02944507	0.01132503	0.01585504	0.01585504	0.01245753	0.01415629	0.02265006	0.01585504	0.01585504	0.01585504	0.01585504	0.02491506	0.02491506	0.01812005	0.01528879	0.01585504	0.01642129	0.02151755	0.02491506	0.01755379	0.01585504	0.02887882	0.02944507	0.03680634	0.02944507	0.02944507	0.02661382	0.02661382	0.02265006	0.01585504	0.00056625	0.00000000	0.00000000	0.00000000	0.00000000	0.00736127	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01472254	0.00736127	0.00679502	0.00736127	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00736127	0.00000000	0.00000000	0.00000000	0.00056625	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01472254	0.00736127	0.01472254	0.00000000	0.00000000	0.00000000	0.00736127	0.02944507	0.02944507	0.03680634	0.02944507	0.00056625	0.00113250	0.00000000	0.00000000	0.00000000	0.00000000	0.00169875	0.02378256
OG0003632	322	0.00310559	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00621118	0.00000000	0.00000000	0.03726708	0.00000000	0.00000000	0.00000000	0.00000000	0.01863354	0.02484472	0.00000000	0.00310559	0.00000000	0.00000000	0.02173913	0.03726708	0.00000000	0.00000000	0.03726708	0.00000000	0.00000000	0.00000000	0.00000000	0.00621118	0.00310559	0.00000000	0.00000000	0.01863354	0.01863354	0.00000000	0.00000000	0.00310559	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00310559	0.00000000	0.00000000	0.00000000	0.00000000	0.01552795	0.00000000	0.00000000	0.00000000	0.01552795	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05590062	0.03726708	0.00000000	0.00000000	0.00931677	0.00931677	0.00000000	0.00000000	0.00000000	0.05590062	0.07453416	0.07453416	0.07453416	0.07453416	0.07453416	0.07453416	0.07453416	0.03726708	0.00000000
OG0015455	2820	0.01843972	0.01914894	0.01595745	0.01843972	0.01702128	0.01418440	0.01702128	0.01702128	0.01524823	0.01914894	0.01595745	0.01914894	0.01843972	0.01595745	0.01914894	0.01914894	0.01595745	0.01914894	0.01595745	0.01914894	0.01914894	0.01595745	0.01914894	0.01914894	0.01595745	0.01914894	0.01914894	0.01595745	0.01914894	0.01595745	0.01808511	0.01914894	0.01595745	0.01914894	0.01914894	0.01595745	0.01914894	0.01595745	0.01843972	0.01702128	0.01418440	0.01702128	0.01524823	0.01241135	0.01702128	0.01418440	0.01560284	0.00957447	0.00709220	0.00425532	0.00602837	0.00602837	0.00709220	0.00780142	0.00815603	0.00531915	0.00567376	0.01134752	0.00531915	0.00992908	0.00390071	0.00212766	0.00177305	0.00212766	0.00177305	0.00212766	0.00212766	0.00177305	0.00212766	0.00212766	0.00248227	0.00248227	0.00460993	0.01063830	0.00212766	0.00177305	0.00212766	0.00212766	0.00177305	0.00212766	0.00212766	0.00177305	0.00212766	0.00177305	0.00177305	0.00000000	0.00000000	0.00000000	0.00000000	0.00319149	0.01099291	0.00141844	0.00000000	0.00000000	0.00319149	0.00035461	0.00212766	0.00177305	0.00212766	0.00531915
OG0018557	2346	0.05924979	0.04262575	0.05115090	0.05115090	0.05115090	0.05115090	0.05115090	0.05115090	0.05115090	0.04816709	0.01065644	0.00213129	0.01321398	0.00298380	0.02088662	0.05115090	0.02046036	0.01023018	0.00000000	0.00000000	0.01023018	0.05115090	0.05115090	0.05115090	0.04092072	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00980392	0.00000000	0.02003410	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00127877	0.00213129	0.00213129	0.00085251	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01023018	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02046036	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01023018	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00213129	0.00213129	0.00213129	0.00213129	0.00213129	0.01193521	0.00213129	0.00000000	0.00085251	0.00213129	0.05072464
OG0012999	369	0.21951220	0.16260163	0.17886179	0.13008130	0.12195122	0.08672087	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05691057	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01084011	0.00813008	0.02439024
OG0016262	2516	0.03219396	0.02861685	0.02106518	0.00119237	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00357711	0.00000000	0.00715421	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00794913	0.00158983	0.00079491	0.00079491	0.00158983	0.00000000	0.00357711	0.02503975	0.00357711	0.00000000	0.00079491	0.00000000	0.00000000	0.00000000	0.00357711	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00278219	0.00000000	0.00357711	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00715421	0.01629571	0.00357711	0.00000000	0.00039746	0.00317965	0.00000000	0.00000000	0.00000000	0.00000000	0.00715421	0.00000000	0.00238474	0.00397456	0.00000000	0.00000000	0.00000000	0.01868045	0.03219396	0.02861685	0.02861685	0.01073132	0.00000000	0.00000000	0.01073132	0.00158983	0.00000000	0.02066773	0.02861685	0.02861685	0.03219396	0.02861685	0.03219396	0.02861685	0.02861685	0.03219396	0.02861685	0.02861685	0.03219396	0.02861685	0.02861685	0.03219396	0.02861685	0.02861685	0.03219396	0.02861685	0.02861685	0.03219396	0.02861685	0.02861685
OG0005090	9290	0.03530678	0.02615716	0.02034446	0.01550054	0.02217438	0.01711518	0.01894510	0.01765339	0.01754575	0.01603875	0.01862217	0.01550054	0.01808396	0.01410118	0.01926803	0.01776103	0.01442411	0.02228202	0.01334769	0.00753498	0.01517761	0.00000000	0.00000000	0.00000000	0.00226050	0.00010764	0.00064586	0.00279871	0.00204521	0.00118407	0.00538213	0.00258342	0.00365985	0.00430571	0.00000000	0.00344456	0.00818084	0.00322928	0.00527449	0.00150700	0.00398278	0.00559742	0.00850377	0.00645856	0.00193757	0.00215285	0.00290635	0.00021529	0.00958019	0.00086114	0.00236814	0.00635091	0.00226050	0.00333692	0.00279871	0.01765339	0.01011841	0.00764263	0.00721206	0.00516685	0.01539290	0.01022605	0.01248654	0.01410118	0.01474704	0.01001076	0.00764263	0.00785791	0.00387513	0.00473628	0.00462863	0.00548977	0.00527449	0.00613563	0.00656620	0.01184069	0.02088267	0.00645856	0.01937567	0.00182992	0.00000000	0.00215285	0.00279871	0.01044133	0.02335845	0.00904198	0.00796555	0.00032293	0.00053821	0.00010764	0.00172228	0.00914962	0.00000000	0.01905274	0.02217438	0.02045210	0.03229279	0.02906351	0.03606028	0.04714747
OG0002303	290	0.07931034	0.02068966	0.02758621	0.00000000	0.00000000	0.00000000	0.01724138	0.00000000	0.00000000	0.00344828	0.00344828	0.01034483	0.01034483	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06896552	0.08275862	0.08275862	0.06896552	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05517241	0.08275862	0.07586207	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00344828	0.02413793	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01379310	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00344828	0.00000000	0.00000000	0.00000000	0.00689655	0.00000000	0.01379310	0.00000000	0.00000000	0.00000000	0.01379310	0.00000000	0.00344828	0.00000000	0.01379310	0.04137931	0.00689655	0.04137931	0.00000000	0.00000000	0.00000000	0.01379310	0.01379310	0.03448276	0.06206897
OG0014509	29110	0.01504638	0.01422192	0.01442803	0.01442803	0.01442803	0.01418756	0.01401580	0.01422192	0.01401580	0.01339746	0.01549296	0.01401580	0.01411886	0.01429062	0.01281347	0.00683614	0.00467193	0.01009962	0.00580557	0.00614909	0.00824459	0.00838200	0.00223291	0.00769495	0.00109928	0.00185503	0.00353830	0.00041223	0.00072140	0.00226726	0.00017176	0.00116798	0.00233597	0.00494675	0.00480934	0.00635520	0.01054620	0.00034352	0.00000000	0.00000000	0.00000000	0.00000000	0.00601168	0.01442803	0.01442803	0.01442803	0.01442803	0.01442803	0.01442803	0.00742013	0.00079011	0.00309172	0.00206115	0.01109584	0.00762625	0.00082446	0.00082446	0.00875988	0.01442803	0.01442803	0.01563037	0.00875988	0.00082446	0.01216077	0.01442803	0.00762625	0.01442803	0.00769495	0.00563380	0.01113020	0.01003092	0.01209206	0.01439368	0.01442803	0.01442803	0.01442803	0.01442803	0.01442803	0.01442803	0.01442803	0.01563037	0.01442803	0.01442803	0.01442803	0.01442803	0.01054620	0.01439368	0.01442803	0.01432497	0.01439368	0.01563037	0.01442803	0.01442803	0.01442803	0.01442803	0.01429062	0.01439368	0.01442803	0.01442803	0.01411886
OG0019122	2209	0.01946582	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01267542	0.00905387	0.01267542	0.01267542	0.00905387	0.01267542	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.00724310	0.01358081	0.01267542	0.01312811	0.01358081	0.01267542	0.01267542	0.01267542	0.01358081	0.00633771	0.00000000	0.00000000	0.00090539	0.00633771	0.00452694	0.00543232	0.00271616	0.00090539	0.00543232	0.00000000	0.00000000	0.00000000	0.00045269	0.00045269	0.00000000	0.00000000	0.00905387	0.00226347	0.00000000	0.00769579	0.01222273	0.00995926	0.00000000	0.00000000	0.00226347	0.00181077	0.00905387	0.00271616	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01267542	0.01358081	0.01448619	0.01901313	0.01267542	0.01358081	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.01358081	0.00905387	0.01267542	0.01267542	0.01358081	0.01267542	0.01267542	0.00769579
OG0005662	2726	0.02641233	0.02641233	0.02641233	0.02641233	0.02641233	0.02641233	0.02641233	0.02347762	0.02641233	0.02641233	0.02641233	0.02641233	0.01247249	0.02384446	0.02347762	0.02641233	0.02641233	0.02641233	0.02641233	0.02641233	0.02641233	0.02347762	0.02641233	0.02641233	0.02641233	0.02641233	0.02641233	0.02641233	0.02347762	0.01100514	0.01063830	0.00586941	0.02641233	0.02641233	0.02641233	0.02347762	0.02641233	0.02641233	0.02641233	0.00660308	0.00000000	0.00036684	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00880411	0.00880411	0.00293470	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00586941	0.00880411	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00917095	0.00000000	0.00000000	0.00000000	0.00036684	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00110051
OG0003041	2600	0.04923077	0.04307692	0.01846154	0.00000000	0.00000000	0.01230769	0.01230769	0.00000000	0.01153846	0.02230769	0.00000000	0.00000000	0.03076923	0.02846154	0.04115385	0.04192308	0.00576923	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01230769	0.04307692	0.04307692	0.04307692	0.04923077	0.04307692	0.04307692	0.04307692	0.04307692	0.01846154	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00076923	0.00000000	0.00000000	0.00000000	0.00000000	0.00653846	0.00000000	0.00115385	0.00192308	0.00000000	0.00000000	0.02000000	0.00115385	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01846154	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01230769	0.01230769	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00653846	0.02692308	0.01923077	0.00269231	0.00269231	0.00423077	0.03692308	0.04307692	0.04192308	0.04230769
OG0000385	834	0.01918465	0.01918465	0.01918465	0.01678657	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01678657	0.01678657	0.01798561	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01798561	0.00239808	0.00239808	0.00239808	0.00239808	0.00239808	0.00239808	0.00000000	0.00000000	0.00959233	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.01918465	0.00959233	0.01918465	0.01918465	0.01678657	0.01798561	0.01918465	0.00959233	0.00000000	0.00000000	0.00000000	0.00000000	0.00719424	0.00719424	0.00719424	0.00719424	0.00719424	0.00719424	0.00719424	0.00719424	0.00719424	0.00719424	0.00719424	0.00719424	0.00359712	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00119904	0.00239808	0.00239808	0.00239808	0.00239808	0.00239808	0.00239808	0.00119904
OG0016319	2456	0.01017915	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00162866	0.00162866	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00122150	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00936482	0.02809446	0.01017915	0.00081433	0.00122150	0.00122150	0.00895765	0.02442997	0.02605863	0.02524430	0.00122150	0.00895765	0.02605863	0.02565147	0.02565147	0.02728013	0.02809446	0.02809446	0.02809446	0.02809446	0.02809446	0.02524430	0.00122150	0.00122150	0.00122150	0.00162866	0.01384365	0.01099349	0.00692182	0.00122150	0.00162866	0.00122150	0.01628664	0.02524430	0.02565147	0.02605863	0.02687296	0.02687296	0.02687296	0.02687296	0.02768730	0.02809446	0.02809446	0.02809446	0.02809446	0.02809446	0.02809446	0.02809446	0.02768730	0.02646580
OG0009056	1068	0.04494382	0.04494382	0.04494382	0.03370787	0.04494382	0.04494382	0.03370787	0.04494382	0.04494382	0.04494382	0.03370787	0.04494382	0.04494382	0.03370787	0.04494382	0.04494382	0.04494382	0.01310861	0.00187266	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01123596	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02247191	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01123596	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00093633	0.00280899	0.00000000	0.00000000	0.01123596	0.00000000	0.00000000	0.02808989	0.00374532	0.00093633	0.00000000	0.00000000	0.02059925	0.04119850	0.04119850	0.04119850	0.02902622	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0000832	31	0.29032258	0.19354839	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12903226	0.19354839	0.19354839
OG0015156	1643	0.04686549	0.03590992	0.02860621	0.02373707	0.01886792	0.01582471	0.01582471	0.01582471	0.01704200	0.01582471	0.01582471	0.01704200	0.01947657	0.04625685	0.04625685	0.00791236	0.00852100	0.00791236	0.00852100	0.00791236	0.01278150	0.00791236	0.00791236	0.01034693	0.00791236	0.00852100	0.03347535	0.00791236	0.00852100	0.01339014	0.04625685	0.02921485	0.00791236	0.00852100	0.00791236	0.01034693	0.00791236	0.00852100	0.00791236	0.00912964	0.00791236	0.00852100	0.00791236	0.00791236	0.00791236	0.00852100	0.00791236	0.00791236	0.00060864	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02251978	0.00000000	0.00000000	0.00060864	0.01765064	0.00000000	0.00000000	0.00243457	0.02008521	0.00000000	0.00426050	0.00000000	0.00973828	0.01095557	0.00669507	0.01399878	0.02130250	0.00365186	0.00304321	0.00486914	0.00243457	0.02434571	0.01947657	0.00791236	0.00000000	0.02008521	0.00121729	0.01095557	0.00730371	0.00304321	0.00486914	0.00791236	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00121729
OG0016045	812	0.00246305	0.00000000	0.00000000	0.00000000	0.01231527	0.00369458	0.00246305	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00985222	0.01970443	0.00738916	0.00862069	0.00738916	0.01724138	0.00369458	0.00492611	0.00000000	0.01231527	0.00000000	0.00000000	0.00000000	0.00000000	0.01724138	0.02216749	0.00369458	0.01970443	0.00000000	0.00000000	0.00000000	0.00000000	0.00615764	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01231527	0.00000000	0.00000000	0.00000000	0.00000000	0.01477833	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01231527	0.00000000	0.00000000	0.00000000	0.01231527	0.01231527	0.05295567	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01477833	0.04802956	0.07881773	0.06650246	0.03325123	0.07389163	0.07389163	0.07389163	0.07389163	0.00000000	0.00000000	0.00985222	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00123153	0.02463054	0.01847291	0.01847291	0.01600985	0.00369458	0.00369458	0.01970443	0.00000000	0.00000000	0.04926108
OG0008317	19	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05263158	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.21052632	0.21052632	0.21052632	0.00000000	0.21052632	0.05263158	0.05263158	0.00000000
OG0009059	3010	0.02192691	0.01827243	0.01827243	0.01827243	0.02192691	0.01827243	0.01827243	0.01827243	0.01827243	0.02192691	0.01827243	0.01827243	0.01827243	0.02192691	0.01827243	0.01827243	0.01827243	0.01827243	0.02192691	0.01827243	0.01827243	0.01827243	0.02192691	0.01827243	0.01827243	0.01827243	0.01827243	0.02192691	0.01827243	0.01827243	0.01827243	0.02192691	0.01827243	0.01827243	0.01827243	0.01827243	0.02192691	0.00830565	0.00664452	0.00664452	0.00598007	0.00332226	0.00299003	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00332226	0.00332226	0.00332226	0.00332226	0.00332226	0.00398671	0.00332226	0.00332226	0.00332226	0.00398671	0.00332226	0.00332226	0.00332226	0.00564784	0.02192691	0.01694352	0.01495017	0.00564784	0.00398671	0.00332226	0.00332226	0.00332226	0.00332226	0.00398671	0.00332226	0.00332226	0.00996678	0.01063123	0.00332226	0.00332226	0.00332226	0.00332226	0.00398671	0.00332226	0.00332226	0.00332226	0.00398671	0.00332226	0.00332226	0.00797342	0.00564784	0.00531561	0.00365449	0.00598007	0.01760797	0.01495017
